* Measurement data measured by REW V5.20.4
* Source: Umik-1  Gain: 12dB  , MICROPHONE, L, volume: 1.000. Timing signal peak level -25.4 dBFS, measurement signal peak level -18.2 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -10.0 dBFS using an acoustic timing reference
* Dated: Jan 1, 2022 4:20:23 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0677 ms (-23 mm, -0.91 in) using estimated IR delay relative to Acoustic reference on  L with no timing offset
* Measurement: off axis
* Smoothing: 1/6 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 50.1709 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
10731.812393, 73.826, 58.0156
10732.178604, 73.826, 57.2891
10732.544815, 73.826, 56.5625
10732.911026, 73.826, 55.8359
10733.277237, 73.826, 55.1055
10733.643448, 73.826, 54.3789
10734.009659, 73.826, 53.6523
10734.375869, 73.826, 52.9258
10734.742080, 73.826, 52.1992
10735.108291, 73.826, 51.4688
10735.474502, 73.825, 50.7422
10735.840713, 73.825, 50.0156
10736.206924, 73.825, 49.2891
10736.573135, 73.825, 48.5625
10736.939346, 73.825, 47.8359
10737.305557, 73.825, 47.1094
10737.671768, 73.825, 46.3828
10738.037979, 73.825, 45.6562
10738.404190, 73.825, 44.9258
10738.770401, 73.825, 44.1992
10739.136612, 73.825, 43.4727
10739.502823, 73.825, 42.7461
10739.869034, 73.825, 42.0195
10740.235245, 73.825, 41.2930
10740.601456, 73.825, 40.5664
10740.967667, 73.825, 39.8398
10741.333878, 73.825, 39.1133
10741.700089, 73.824, 38.3867
10742.066300, 73.824, 37.6641
10742.432511, 73.824, 36.9375
10742.798722, 73.824, 36.2109
10743.164933, 73.824, 35.4844
10743.531144, 73.824, 34.7578
10743.897355, 73.824, 34.0312
10744.263566, 73.824, 33.3047
10744.629777, 73.824, 32.5781
10744.995988, 73.824, 31.8516
10745.362199, 73.824, 31.1289
10745.728409, 73.824, 30.4023
10746.094620, 73.824, 29.6758
10746.460831, 73.824, 28.9492
10746.827042, 73.824, 28.2227
10747.193253, 73.824, 27.5000
10747.559464, 73.824, 26.7734
10747.925675, 73.823, 26.0469
10748.291886, 73.823, 25.3242
10748.658097, 73.823, 24.5977
10749.024308, 73.823, 23.8711
10749.390519, 73.823, 23.1445
10749.756730, 73.823, 22.4219
10750.122941, 73.823, 21.6953
10750.489152, 73.823, 20.9688
10750.855363, 73.823, 20.2461
10751.221574, 73.823, 19.5195
10751.587785, 73.823, 18.7969
10751.953996, 73.823, 18.0703
10752.320207, 73.823, 17.3438
10752.686418, 73.823, 16.6211
10753.052629, 73.823, 15.8945
10753.418840, 73.823, 15.1719
10753.785051, 73.823, 14.4453
10754.151262, 73.823, 13.7227
10754.517473, 73.823, 12.9961
10754.883684, 73.822, 12.2734
10755.249895, 73.822, 11.5469
10755.616106, 73.822, 10.8242
10755.982317, 73.822, 10.0977
10756.348528, 73.822, 9.3750
10756.714738, 73.822, 8.6523
10757.080949, 73.822, 7.9258
10757.447160, 73.822, 7.2031
10757.813371, 73.822, 6.4766
10758.179582, 73.822, 5.7539
10758.545793, 73.822, 5.0312
10758.912004, 73.822, 4.3047
10759.278215, 73.822, 3.5820
10759.644426, 73.822, 2.8594
10760.010637, 73.822, 2.1328
10760.376848, 73.822, 1.4102
10760.743059, 73.822, 0.6875
10761.109270, 73.822, -0.0352
10761.475481, 73.822, -0.7617
10761.841692, 73.822, -1.4844
10762.207903, 73.822, -2.2070
10762.574114, 73.821, -2.9297
10762.940325, 73.821, -3.6523
10763.306536, 73.821, -4.3750
10763.672747, 73.821, -5.1016
10764.038958, 73.821, -5.8242
10764.405169, 73.821, -6.5469
10764.771380, 73.821, -7.2695
10765.137591, 73.821, -7.9922
10765.503802, 73.821, -8.7148
10765.870013, 73.821, -9.4375
10766.236224, 73.821, -10.1602
10766.602435, 73.821, -10.8828
10766.968646, 73.821, -11.6055
10767.334857, 73.821, -12.3281
10767.701068, 73.821, -13.0508
10768.067278, 73.821, -13.7734
10768.433489, 73.821, -14.4961
10768.799700, 73.821, -15.2188
10769.165911, 73.821, -15.9414
10769.532122, 73.821, -16.6641
10769.898333, 73.821, -17.3867
10770.264544, 73.821, -18.1094
10770.630755, 73.821, -18.8320
10770.996966, 73.821, -19.5508
10771.363177, 73.820, -20.2734
10771.729388, 73.820, -20.9961
10772.095599, 73.820, -21.7188
10772.461810, 73.820, -22.4414
10772.828021, 73.820, -23.1602
10773.194232, 73.820, -23.8828
10773.560443, 73.820, -24.6055
10773.926654, 73.820, -25.3281
10774.292865, 73.820, -26.0469
10774.659076, 73.820, -26.7695
10775.025287, 73.820, -27.4922
10775.391498, 73.820, -28.2109
10775.757709, 73.820, -28.9336
10776.123920, 73.820, -29.6562
10776.490131, 73.820, -30.3750
10776.856342, 73.820, -31.0977
10777.222553, 73.820, -31.8164
10777.588764, 73.820, -32.5391
10777.954975, 73.820, -33.2578
10778.321186, 73.820, -33.9805
10778.687397, 73.820, -34.7031
10779.053607, 73.820, -35.4219
10779.419818, 73.820, -36.1406
10779.786029, 73.820, -36.8633
10780.152240, 73.820, -37.5820
10780.518451, 73.820, -38.3047
10780.884662, 73.819, -39.0234
10781.250873, 73.819, -39.7461
10781.617084, 73.819, -40.4648
10781.983295, 73.819, -41.1836
10782.349506, 73.819, -41.9062
10782.715717, 73.819, -42.6250
10783.081928, 73.819, -43.3438
10783.448139, 73.819, -44.0664
10783.814350, 73.819, -44.7852
10784.180561, 73.819, -45.5039
10784.546772, 73.819, -46.2266
10784.912983, 73.819, -46.9453
10785.279194, 73.819, -47.6641
10785.645405, 73.819, -48.3828
10786.011616, 73.819, -49.1016
10786.377827, 73.819, -49.8242
10786.744038, 73.819, -50.5430
10787.110249, 73.819, -51.2617
10787.476460, 73.819, -51.9805
10787.842671, 73.819, -52.6992
10788.208882, 73.819, -53.4180
10788.575093, 73.819, -54.1367
10788.941304, 73.819, -54.8555
10789.307515, 73.819, -55.5742
10789.673726, 73.819, -56.2930
10790.039937, 73.819, -57.0117
10790.406147, 73.819, -57.7305
10790.772358, 73.819, -58.4492
10791.138569, 73.819, -59.1680
10791.504780, 73.819, -59.8867
10791.870991, 73.819, -60.6055
10792.237202, 73.818, -61.3242
10792.603413, 73.818, -62.0430
10792.969624, 73.818, -62.7617
10793.335835, 73.818, -63.4805
10793.702046, 73.818, -64.1953
10794.068257, 73.818, -64.9141
10794.434468, 73.818, -65.6328
10794.800679, 73.818, -66.3516
10795.166890, 73.818, -67.0703
10795.533101, 73.818, -67.7852
10795.899312, 73.818, -68.5039
10796.265523, 73.818, -69.2227
10796.631734, 73.818, -69.9375
10796.997945, 73.818, -70.6562
10797.364156, 73.818, -71.3750
10797.730367, 73.818, -72.0898
10798.096578, 73.818, -72.8086
10798.462789, 73.818, -73.5273
10798.829000, 73.818, -74.2422
10799.195211, 73.818, -74.9609
10799.561422, 73.818, -75.6758
10799.927633, 73.818, -76.3945
10800.293844, 73.818, -77.1094
10800.660055, 73.818, -77.8281
10801.026266, 73.818, -78.5430
10801.392476, 73.818, -79.2617
10801.758687, 73.818, -79.9766
10802.124898, 73.818, -80.6914
10802.491109, 73.818, -81.4102
10802.857320, 73.818, -82.1250
10803.223531, 73.818, -82.8438
10803.589742, 73.818, -83.5586
10803.955953, 73.818, -84.2734
10804.322164, 73.818, -84.9922
10804.688375, 73.818, -85.7070
10805.054586, 73.818, -86.4219
10805.420797, 73.818, -87.1367
10805.787008, 73.818, -87.8555
10806.153219, 73.818, -88.5703
10806.519430, 73.818, -89.2852
10806.885641, 73.817, -90.0000
10807.251852, 73.817, -90.7148
10807.618063, 73.817, -91.4297
10807.984274, 73.817, -92.1484
10808.350485, 73.817, -92.8633
10808.716696, 73.817, -93.5781
10809.082907, 73.817, -94.2930
10809.449118, 73.817, -95.0078
10809.815329, 73.817, -95.7227
10810.181540, 73.817, -96.4375
10810.547751, 73.817, -97.1523
10810.913962, 73.817, -97.8672
10811.280173, 73.817, -98.5820
10811.646384, 73.817, -99.2969
10812.012595, 73.817, -100.0117
10812.378806, 73.817, -100.7266
10812.745016, 73.817, -101.4375
10813.111227, 73.817, -102.1523
10813.477438, 73.817, -102.8672
10813.843649, 73.817, -103.5820
10814.209860, 73.817, -104.2969
10814.576071, 73.817, -105.0078
10814.942282, 73.817, -105.7227
10815.308493, 73.817, -106.4375
10815.674704, 73.817, -107.1523
10816.040915, 73.817, -107.8633
10816.407126, 73.817, -108.5781
10816.773337, 73.817, -109.2930
10817.139548, 73.817, -110.0039
10817.505759, 73.817, -110.7188
10817.871970, 73.817, -111.4336
10818.238181, 73.817, -112.1445
10818.604392, 73.817, -112.8594
10818.970603, 73.817, -113.5703
10819.336814, 73.817, -114.2852
10819.703025, 73.817, -114.9961
10820.069236, 73.817, -115.7109
10820.435447, 73.817, -116.4219
10820.801658, 73.817, -117.1367
10821.167869, 73.817, -117.8477
10821.534080, 73.817, -118.5586
10821.900291, 73.817, -119.2734
10822.266502, 73.817, -119.9844
10822.632713, 73.817, -120.6992
10822.998924, 73.817, -121.4102
10823.365135, 73.817, -122.1211
10823.731346, 73.817, -122.8320
10824.097556, 73.817, -123.5469
10824.463767, 73.817, -124.2578
10824.829978, 73.817, -124.9688
10825.196189, 73.817, -125.6797
10825.562400, 73.817, -126.3906
10825.928611, 73.817, -127.1055
10826.294822, 73.817, -127.8164
10826.661033, 73.817, -128.5273
10827.027244, 73.817, -129.2383
10827.393455, 73.817, -129.9492
10827.759666, 73.817, -130.6602
10828.125877, 73.817, -131.3711
10828.492088, 73.817, -132.0820
10828.858299, 73.817, -132.7930
10829.224510, 73.817, -133.5039
10829.590721, 73.817, -134.2148
10829.956932, 73.817, -134.9258
10830.323143, 73.817, -135.6367
10830.689354, 73.816, -136.3477
10831.055565, 73.816, -137.0586
10831.421776, 73.816, -137.7695
10831.787987, 73.816, -138.4766
10832.154198, 73.816, -139.1875
10832.520409, 73.816, -139.8984
10832.886620, 73.816, -140.6094
10833.252831, 73.816, -141.3164
10833.619042, 73.816, -142.0273
10833.985253, 73.816, -142.7383
10834.351464, 73.816, -143.4492
10834.717675, 73.816, -144.1562
10835.083885, 73.816, -144.8672
10835.450096, 73.816, -145.5742
10835.816307, 73.816, -146.2852
10836.182518, 73.816, -146.9961
10836.548729, 73.816, -147.7031
10836.914940, 73.816, -148.4102
10837.281151, 73.816, -149.1172
10837.647362, 73.816, -149.8281
10838.013573, 73.816, -150.5352
10838.379784, 73.816, -151.2461
10838.745995, 73.816, -151.9531
10839.112206, 73.816, -152.6602
10839.478417, 73.816, -153.3711
10839.844628, 73.816, -154.0781
10840.210839, 73.816, -154.7891
10840.577050, 73.816, -155.4961
10840.943261, 73.816, -156.2031
10841.309472, 73.816, -156.9102
10841.675683, 73.816, -157.6211
10842.041894, 73.816, -158.3281
10842.408105, 73.816, -159.0352
10842.774316, 73.816, -159.7422
10843.140527, 73.816, -160.4492
10843.506738, 73.816, -161.1602
10843.872949, 73.816, -161.8672
10844.239160, 73.816, -162.5742
10844.605371, 73.816, -163.2812
10844.971582, 73.816, -163.9883
10845.337793, 73.816, -164.6953
10845.704004, 73.816, -165.4023
10846.070215, 73.816, -166.1094
10846.436425, 73.816, -166.8164
10846.802636, 73.816, -167.5234
10847.168847, 73.816, -168.2305
10847.535058, 73.816, -168.9375
10847.901269, 73.816, -169.6445
10848.267480, 73.816, -170.3477
10848.633691, 73.816, -171.0547
10848.999902, 73.816, -171.7617
10849.366113, 73.816, -172.4688
10849.732324, 73.816, -173.1758
10850.098535, 73.816, -173.8789
10850.464746, 73.816, -174.5859
10850.830957, 73.816, -175.2930
10851.197168, 73.816, -175.9961
10851.563379, 73.816, -176.7031
10851.929590, 73.816, -177.4102
10852.295801, 73.816, -178.1133
10852.662012, 73.816, -178.8203
10853.028223, 73.816, -179.5273
10853.394434, 73.816, 179.7695
10853.760645, 73.816, 179.0625
10854.126856, 73.816, 178.3594
10854.493067, 73.816, 177.6523
10854.859278, 73.816, 176.9492
10855.225489, 73.816, 176.2461
10855.591700, 73.816, 175.5391
10855.957911, 73.816, 174.8359
10856.324122, 73.816, 174.1289
10856.690333, 73.816, 173.4258
10857.056544, 73.816, 172.7227
10857.422754, 73.816, 172.0156
10857.788965, 73.816, 171.3125
10858.155176, 73.816, 170.6094
10858.521387, 73.816, 169.9062
10858.887598, 73.816, 169.2031
10859.253809, 73.816, 168.4961
10859.620020, 73.816, 167.7930
10859.986231, 73.816, 167.0898
10860.352442, 73.816, 166.3867
10860.718653, 73.816, 165.6836
10861.084864, 73.816, 164.9805
10861.451075, 73.816, 164.2773
10861.817286, 73.816, 163.5742
10862.183497, 73.816, 162.8711
10862.549708, 73.816, 162.1680
10862.915919, 73.816, 161.4648
10863.282130, 73.816, 160.7617
10863.648341, 73.816, 160.0547
10864.014552, 73.816, 159.3516
10864.380763, 73.816, 158.6484
10864.746974, 73.816, 157.9453
10865.113185, 73.816, 157.2461
10865.479396, 73.816, 156.5430
10865.845607, 73.816, 155.8398
10866.211818, 73.816, 155.1367
10866.578029, 73.816, 154.4375
10866.944240, 73.816, 153.7344
10867.310451, 73.816, 153.0312
10867.676662, 73.816, 152.3320
10868.042873, 73.816, 151.6289
10868.409084, 73.816, 150.9258
10868.775294, 73.816, 150.2266
10869.141505, 73.816, 149.5234
10869.507716, 73.816, 148.8242
10869.873927, 73.816, 148.1211
10870.240138, 73.816, 147.4219
10870.606349, 73.816, 146.7188
10870.972560, 73.816, 146.0195
10871.338771, 73.816, 145.3203
10871.704982, 73.816, 144.6172
10872.071193, 73.816, 143.9180
10872.437404, 73.816, 143.2188
10872.803615, 73.816, 142.5156
10873.169826, 73.816, 141.8164
10873.536037, 73.816, 141.1172
10873.902248, 73.816, 140.4141
10874.268459, 73.816, 139.7148
10874.634670, 73.816, 139.0156
10875.000881, 73.816, 138.3164
10875.367092, 73.817, 137.6172
10875.733303, 73.817, 136.9180
10876.099514, 73.817, 136.2188
10876.465725, 73.817, 135.5156
10876.831936, 73.817, 134.8164
10877.198147, 73.817, 134.1172
10877.564358, 73.817, 133.4180
10877.930569, 73.817, 132.7188
10878.296780, 73.817, 132.0234
10878.662991, 73.817, 131.3242
10879.029202, 73.817, 130.6250
10879.395413, 73.817, 129.9258
10879.761624, 73.817, 129.2266
10880.127834, 73.817, 128.5273
10880.494045, 73.817, 127.8281
10880.860256, 73.817, 127.1328
10881.226467, 73.817, 126.4336
10881.592678, 73.817, 125.7344
10881.958889, 73.817, 125.0352
10882.325100, 73.817, 124.3398
10882.691311, 73.817, 123.6406
10883.057522, 73.817, 122.9414
10883.423733, 73.817, 122.2461
10883.789944, 73.817, 121.5469
10884.156155, 73.817, 120.8516
10884.522366, 73.817, 120.1523
10884.888577, 73.817, 119.4570
10885.254788, 73.817, 118.7578
10885.620999, 73.817, 118.0625
10885.987210, 73.817, 117.3633
10886.353421, 73.817, 116.6680
10886.719632, 73.817, 115.9727
10887.085843, 73.817, 115.2734
10887.452054, 73.817, 114.5781
10887.818265, 73.817, 113.8828
10888.184476, 73.817, 113.1836
10888.550687, 73.817, 112.4883
10888.916898, 73.817, 111.7930
10889.283109, 73.817, 111.0977
10889.649320, 73.817, 110.3984
10890.015531, 73.817, 109.7031
10890.381742, 73.817, 109.0078
10890.747953, 73.817, 108.3125
10891.114163, 73.817, 107.6172
10891.480374, 73.817, 106.9219
10891.846585, 73.817, 106.2266
10892.212796, 73.817, 105.5312
10892.579007, 73.817, 104.8359
10892.945218, 73.817, 104.1406
10893.311429, 73.817, 103.4453
10893.677640, 73.817, 102.7500
10894.043851, 73.817, 102.0547
10894.410062, 73.817, 101.3594
10894.776273, 73.817, 100.6680
10895.142484, 73.817, 99.9727
10895.508695, 73.817, 99.2773
10895.874906, 73.817, 98.5820
10896.241117, 73.817, 97.8906
10896.607328, 73.817, 97.1953
10896.973539, 73.817, 96.5000
10897.339750, 73.817, 95.8086
10897.705961, 73.817, 95.1133
10898.072172, 73.817, 94.4180
10898.438383, 73.817, 93.7266
10898.804594, 73.817, 93.0312
10899.170805, 73.817, 92.3398
10899.537016, 73.817, 91.6445
10899.903227, 73.817, 90.9531
10900.269438, 73.817, 90.2578
10900.635649, 73.817, 89.5664
10901.001860, 73.817, 88.8750
10901.368071, 73.817, 88.1797
10901.734282, 73.818, 87.4883
10902.100493, 73.818, 86.7969
10902.466703, 73.818, 86.1016
10902.832914, 73.818, 85.4102
10903.199125, 73.818, 84.7188
10903.565336, 73.818, 84.0273
10903.931547, 73.818, 83.3320
10904.297758, 73.818, 82.6406
10904.663969, 73.818, 81.9492
10905.030180, 73.818, 81.2578
10905.396391, 73.818, 80.5664
10905.762602, 73.818, 79.8750
10906.128813, 73.818, 79.1836
10906.495024, 73.818, 78.4922
10906.861235, 73.818, 77.8008
10907.227446, 73.818, 77.1094
10907.593657, 73.818, 76.4180
10907.959868, 73.818, 75.7266
10908.326079, 73.818, 75.0352
10908.692290, 73.818, 74.3477
10909.058501, 73.818, 73.6562
10909.424712, 73.818, 72.9648
10909.790923, 73.818, 72.2734
10910.157134, 73.818, 71.5820
10910.523345, 73.818, 70.8945
10910.889556, 73.818, 70.2031
10911.255767, 73.818, 69.5117
10911.621978, 73.818, 68.8242
10911.988189, 73.818, 68.1328
10912.354400, 73.818, 67.4453
10912.720611, 73.818, 66.7539
10913.086822, 73.818, 66.0625
10913.453032, 73.818, 65.3750
10913.819243, 73.818, 64.6875
10914.185454, 73.818, 63.9961
10914.551665, 73.818, 63.3086
10914.917876, 73.818, 62.6172
10915.284087, 73.818, 61.9297
10915.650298, 73.818, 61.2422
10916.016509, 73.818, 60.5508
10916.382720, 73.818, 59.8633
10916.748931, 73.818, 59.1758
10917.115142, 73.818, 58.4883
10917.481353, 73.818, 57.7969
10917.847564, 73.818, 57.1094
10918.213775, 73.818, 56.4219
10918.579986, 73.818, 55.7344
10918.946197, 73.819, 55.0469
10919.312408, 73.819, 54.3594
10919.678619, 73.819, 53.6719
10920.044830, 73.819, 52.9844
10920.411041, 73.819, 52.2969
10920.777252, 73.819, 51.6094
10921.143463, 73.819, 50.9219
10921.509674, 73.819, 50.2344
10921.875885, 73.819, 49.5469
10922.242096, 73.819, 48.8594
10922.608307, 73.819, 48.1719
10922.974518, 73.819, 47.4844
10923.340729, 73.819, 46.8008
10923.706940, 73.819, 46.1133
10924.073151, 73.819, 45.4258
10924.439362, 73.819, 44.7422
10924.805572, 73.819, 44.0547
10925.171783, 73.819, 43.3672
10925.537994, 73.819, 42.6836
10925.904205, 73.819, 41.9961
10926.270416, 73.819, 41.3125
10926.636627, 73.819, 40.6250
10927.002838, 73.819, 39.9375
10927.369049, 73.819, 39.2539
10927.735260, 73.819, 38.5703
10928.101471, 73.819, 37.8828
10928.467682, 73.819, 37.1992
10928.833893, 73.819, 36.5117
10929.200104, 73.819, 35.8281
10929.566315, 73.819, 35.1445
10929.932526, 73.819, 34.4570
10930.298737, 73.819, 33.7734
10930.664948, 73.819, 33.0898
10931.031159, 73.819, 32.4062
10931.397370, 73.819, 31.7227
10931.763581, 73.819, 31.0352
10932.129792, 73.819, 30.3516
10932.496003, 73.819, 29.6680
10932.862214, 73.819, 28.9844
10933.228425, 73.820, 28.3008
10933.594636, 73.820, 27.6172
10933.960847, 73.820, 26.9336
10934.327058, 73.820, 26.2500
10934.693269, 73.820, 25.5664
10935.059480, 73.820, 24.8828
10935.425691, 73.820, 24.2031
10935.791901, 73.820, 23.5195
10936.158112, 73.820, 22.8359
10936.524323, 73.820, 22.1523
10936.890534, 73.820, 21.4688
10937.256745, 73.820, 20.7891
10937.622956, 73.820, 20.1055
10937.989167, 73.820, 19.4219
10938.355378, 73.820, 18.7422
10938.721589, 73.820, 18.0586
10939.087800, 73.820, 17.3750
10939.454011, 73.820, 16.6953
10939.820222, 73.820, 16.0117
10940.186433, 73.820, 15.3320
10940.552644, 73.820, 14.6484
10940.918855, 73.820, 13.9688
10941.285066, 73.820, 13.2852
10941.651277, 73.820, 12.6055
10942.017488, 73.820, 11.9258
10942.383699, 73.820, 11.2422
10942.749910, 73.820, 10.5625
10943.116121, 73.820, 9.8828
10943.482332, 73.820, 9.1992
10943.848543, 73.820, 8.5195
10944.214754, 73.820, 7.8398
10944.580965, 73.820, 7.1602
10944.947176, 73.820, 6.4805
10945.313387, 73.820, 5.8008
10945.679598, 73.821, 5.1172
10946.045809, 73.821, 4.4375
10946.412020, 73.821, 3.7578
10946.778231, 73.821, 3.0781
10947.144441, 73.821, 2.3984
10947.510652, 73.821, 1.7188
10947.876863, 73.821, 1.0430
10948.243074, 73.821, 0.3633
10948.609285, 73.821, -0.3164
10948.975496, 73.821, -0.9961
10949.341707, 73.821, -1.6758
10949.707918, 73.821, -2.3555
10950.074129, 73.821, -3.0312
10950.440340, 73.821, -3.7109
10950.806551, 73.821, -4.3906
10951.172762, 73.821, -5.0664
10951.538973, 73.821, -5.7461
10951.905184, 73.821, -6.4258
10952.271395, 73.821, -7.1016
10952.637606, 73.821, -7.7812
10953.003817, 73.821, -8.4570
10953.370028, 73.821, -9.1367
10953.736239, 73.821, -9.8125
10954.102450, 73.821, -10.4922
10954.468661, 73.821, -11.1680
10954.834872, 73.821, -11.8477
10955.201083, 73.821, -12.5234
10955.567294, 73.821, -13.1992
10955.933505, 73.821, -13.8789
10956.299716, 73.821, -14.5547
10956.665927, 73.821, -15.2305
10957.032138, 73.821, -15.9062
10957.398349, 73.822, -16.5820
10957.764560, 73.822, -17.2617
10958.130771, 73.822, -17.9375
10958.496981, 73.822, -18.6133
10958.863192, 73.822, -19.2891
10959.229403, 73.822, -19.9648
10959.595614, 73.822, -20.6406
10959.961825, 73.822, -21.3164
10960.328036, 73.822, -21.9922
10960.694247, 73.822, -22.6680
10961.060458, 73.822, -23.3438
10961.426669, 73.822, -24.0195
10961.792880, 73.822, -24.6914
10962.159091, 73.822, -25.3672
10962.525302, 73.822, -26.0430
10962.891513, 73.822, -26.7188
10963.257724, 73.822, -27.3906
10963.623935, 73.822, -28.0664
10963.990146, 73.822, -28.7422
10964.356357, 73.822, -29.4141
10964.722568, 73.822, -30.0898
10965.088779, 73.822, -30.7656
10965.454990, 73.822, -31.4375
10965.821201, 73.822, -32.1133
10966.187412, 73.822, -32.7852
10966.553623, 73.822, -33.4609
10966.919834, 73.822, -34.1328
10967.286045, 73.822, -34.8047
10967.652256, 73.822, -35.4805
10968.018467, 73.823, -36.1523
10968.384678, 73.823, -36.8281
10968.750889, 73.823, -37.5000
10969.117100, 73.823, -38.1719
10969.483310, 73.823, -38.8438
10969.849521, 73.823, -39.5156
10970.215732, 73.823, -40.1914
10970.581943, 73.823, -40.8633
10970.948154, 73.823, -41.5352
10971.314365, 73.823, -42.2070
10971.680576, 73.823, -42.8789
10972.046787, 73.823, -43.5508
10972.412998, 73.823, -44.2227
10972.779209, 73.823, -44.8945
10973.145420, 73.823, -45.5664
10973.511631, 73.823, -46.2383
10973.877842, 73.823, -46.9102
10974.244053, 73.823, -47.5820
10974.610264, 73.823, -48.2500
10974.976475, 73.823, -48.9219
10975.342686, 73.823, -49.5938
10975.708897, 73.823, -50.2656
10976.075108, 73.823, -50.9336
10976.441319, 73.823, -51.6055
10976.807530, 73.823, -52.2773
10977.173741, 73.823, -52.9453
10977.539952, 73.823, -53.6172
10977.906163, 73.824, -54.2891
10978.272374, 73.824, -54.9570
10978.638585, 73.824, -55.6289
10979.004796, 73.824, -56.2969
10979.371007, 73.824, -56.9648
10979.737218, 73.824, -57.6367
10980.103429, 73.824, -58.3047
10980.469640, 73.824, -58.9766
10980.835850, 73.824, -59.6445
10981.202061, 73.824, -60.3125
10981.568272, 73.824, -60.9805
10981.934483, 73.824, -61.6523
10982.300694, 73.824, -62.3203
10982.666905, 73.824, -62.9883
10983.033116, 73.824, -63.6562
10983.399327, 73.824, -64.3242
10983.765538, 73.824, -64.9922
10984.131749, 73.824, -65.6641
10984.497960, 73.824, -66.3320
10984.864171, 73.824, -67.0000
10985.230382, 73.824, -67.6680
10985.596593, 73.824, -68.3320
10985.962804, 73.824, -69.0000
10986.329015, 73.824, -69.6680
10986.695226, 73.824, -70.3359
10987.061437, 73.824, -71.0039
10987.427648, 73.825, -71.6719
10987.793859, 73.825, -72.3359
10988.160070, 73.825, -73.0039
10988.526281, 73.825, -73.6719
10988.892492, 73.825, -74.3398
10989.258703, 73.825, -75.0039
10989.624914, 73.825, -75.6719
10989.991125, 73.825, -76.3359
10990.357336, 73.825, -77.0039
10990.723547, 73.825, -77.6719
10991.089758, 73.825, -78.3359
10991.455969, 73.825, -79.0000
10991.822179, 73.825, -79.6680
10992.188390, 73.825, -80.3320
10992.554601, 73.825, -81.0000
10992.920812, 73.825, -81.6641
10993.287023, 73.825, -82.3281
10993.653234, 73.825, -82.9961
10994.019445, 73.825, -83.6602
10994.385656, 73.825, -84.3242
10994.751867, 73.825, -84.9883
10995.118078, 73.825, -85.6523
10995.484289, 73.825, -86.3203
10995.850500, 73.825, -86.9844
10996.216711, 73.825, -87.6484
10996.582922, 73.826, -88.3125
10996.949133, 73.826, -88.9766
10997.315344, 73.826, -89.6406
10997.681555, 73.826, -90.3047
10998.047766, 73.826, -90.9688
10998.413977, 73.826, -91.6328
10998.780188, 73.826, -92.2969
10999.146399, 73.826, -92.9570
10999.512610, 73.826, -93.6211
10999.878821, 73.826, -94.2852
11000.245032, 73.826, -94.9492
11000.611243, 73.826, -95.6094
11000.977454, 73.826, -96.2734
11001.343665, 73.826, -96.9375
11001.709876, 73.826, -97.5977
11002.076087, 73.826, -98.2617
11002.442298, 73.826, -98.9258
11002.808509, 73.826, -99.5859
11003.174719, 73.826, -100.2500
11003.540930, 73.826, -100.9102
11003.907141, 73.826, -101.5742
11004.273352, 73.826, -102.2344
11004.639563, 73.826, -102.8945
11005.005774, 73.826, -103.5586
11005.371985, 73.827, -104.2188
11005.738196, 73.827, -104.8789
11006.104407, 73.827, -105.5430
11006.470618, 73.827, -106.2031
11006.836829, 73.827, -106.8633
11007.203040, 73.827, -107.5234
11007.569251, 73.827, -108.1836
11007.935462, 73.827, -108.8438
11008.301673, 73.827, -109.5078
11008.667884, 73.827, -110.1680
11009.034095, 73.827, -110.8281
11009.400306, 73.827, -111.4883
11009.766517, 73.827, -112.1484
11010.132728, 73.827, -112.8086
11010.498939, 73.827, -113.4648
11010.865150, 73.827, -114.1250
11011.231361, 73.827, -114.7852
11011.597572, 73.827, -115.4453
11011.963783, 73.827, -116.1055
11012.329994, 73.827, -116.7656
11012.696205, 73.827, -117.4219
11013.062416, 73.827, -118.0820
11013.428627, 73.827, -118.7422
11013.794838, 73.827, -119.3984
11014.161049, 73.828, -120.0586
11014.527259, 73.828, -120.7148
11014.893470, 73.828, -121.3750
11015.259681, 73.828, -122.0312
11015.625892, 73.828, -122.6914
11015.992103, 73.828, -123.3477
11016.358314, 73.828, -124.0078
11016.724525, 73.828, -124.6641
11017.090736, 73.828, -125.3242
11017.456947, 73.828, -125.9805
11017.823158, 73.828, -126.6367
11018.189369, 73.828, -127.2930
11018.555580, 73.828, -127.9531
11018.921791, 73.828, -128.6094
11019.288002, 73.828, -129.2656
11019.654213, 73.828, -129.9219
11020.020424, 73.828, -130.5781
11020.386635, 73.828, -131.2344
11020.752846, 73.828, -131.8906
11021.119057, 73.828, -132.5508
11021.485268, 73.828, -133.2070
11021.851479, 73.828, -133.8594
11022.217690, 73.828, -134.5156
11022.583901, 73.829, -135.1719
11022.950112, 73.829, -135.8281
11023.316323, 73.829, -136.4844
11023.682534, 73.829, -137.1406
11024.048745, 73.829, -137.7969
11024.414956, 73.829, -138.4492
11024.781167, 73.829, -139.1055
11025.147378, 73.829, -139.7617
11025.513588, 73.829, -140.4141
