* Measurement data measured by REW V5.20.4
* Source: Umik-1  Gain: 12dB  , MICROPHONE, L, volume: 1.000. Timing signal peak level -28.9 dBFS, measurement signal peak level -23.4 dBFS
* Format: 1M Log Swept Sine, 1 sweep at -10.0 dBFS using an acoustic timing reference
* Dated: Mar 25, 2022 2:01:06 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -0.0154 ms (-5.3 mm, -0.21 in) using estimated IR delay relative to Acoustic reference on  L with no timing offset
* Measurement: 80Hz Target Mar 25
* Smoothing: Psychoacoustic
* Frequency Step: 0.36621097 Hz
* Start Frequency: 50.1709 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
12660.645557, 73.654, 105.5620
12661.011768, 73.654, 105.5613
12661.377979, 73.654, 105.5605
12661.744190, 73.654, 105.5598
12662.110401, 73.655, 105.5591
12662.476612, 73.655, 105.5583
12662.842823, 73.655, 105.5576
12663.209034, 73.655, 105.5569
12663.575245, 73.655, 105.5562
12663.941456, 73.656, 105.5554
12664.307667, 73.656, 105.5547
12664.673878, 73.656, 105.5540
12665.040089, 73.656, 105.5532
12665.406300, 73.656, 105.5525
12665.772511, 73.657, 105.5518
12666.138722, 73.657, 105.5510
12666.504933, 73.657, 105.5503
12666.871144, 73.657, 105.5496
12667.237355, 73.657, 105.5488
12667.603566, 73.658, 105.5481
12667.969777, 73.658, 105.5474
12668.335988, 73.658, 105.5466
12668.702199, 73.658, 105.5459
12669.068410, 73.659, 105.5452
12669.434621, 73.659, 105.5444
12669.800832, 73.659, 105.5437
12670.167043, 73.659, 105.5430
12670.533254, 73.659, 105.5422
12670.899465, 73.660, 105.5415
12671.265676, 73.660, 105.5408
12671.631887, 73.660, 105.5400
12671.998097, 73.660, 105.5393
12672.364308, 73.660, 105.5386
12672.730519, 73.661, 105.5378
12673.096730, 73.661, 105.5371
12673.462941, 73.661, 105.5364
12673.829152, 73.661, 105.5356
12674.195363, 73.661, 105.5349
12674.561574, 73.662, 105.5342
12674.927785, 73.662, 105.5334
12675.293996, 73.662, 105.5327
12675.660207, 73.662, 105.5320
12676.026418, 73.662, 105.5312
12676.392629, 73.663, 105.5305
12676.758840, 73.663, 105.5298
12677.125051, 73.663, 105.5290
12677.491262, 73.663, 105.5282
12677.857473, 73.663, 105.5274
12678.223684, 73.664, 105.5266
12678.589895, 73.664, 105.5258
12678.956106, 73.664, 105.5250
12679.322317, 73.664, 105.5242
12679.688528, 73.664, 105.5234
12680.054739, 73.665, 105.5226
12680.420950, 73.665, 105.5219
12680.787161, 73.665, 105.5211
12681.153372, 73.665, 105.5203
12681.519583, 73.666, 105.5195
12681.885794, 73.666, 105.5187
12682.252005, 73.666, 105.5179
12682.618216, 73.666, 105.5171
12682.984426, 73.666, 105.5163
12683.350637, 73.667, 105.5155
12683.716848, 73.667, 105.5147
12684.083059, 73.667, 105.5139
12684.449270, 73.667, 105.5131
12684.815481, 73.667, 105.5123
12685.181692, 73.668, 105.5115
12685.547903, 73.668, 105.5107
12685.914114, 73.668, 105.5099
12686.280325, 73.668, 105.5092
12686.646536, 73.668, 105.5084
12687.012747, 73.669, 105.5076
12687.378958, 73.669, 105.5068
12687.745169, 73.669, 105.5060
12688.111380, 73.669, 105.5052
12688.477591, 73.670, 105.5044
12688.843802, 73.670, 105.5036
12689.210013, 73.670, 105.5028
12689.576224, 73.670, 105.5020
12689.942435, 73.670, 105.5012
12690.308646, 73.671, 105.5004
12690.674857, 73.671, 105.4996
12691.041068, 73.671, 105.4988
12691.407279, 73.671, 105.4980
12691.773490, 73.671, 105.4973
12692.139701, 73.672, 105.4965
12692.505912, 73.672, 105.4957
12692.872123, 73.672, 105.4949
12693.238334, 73.672, 105.4941
12693.604545, 73.672, 105.4932
12693.970756, 73.673, 105.4924
12694.336966, 73.673, 105.4915
12694.703177, 73.673, 105.4907
12695.069388, 73.673, 105.4898
12695.435599, 73.674, 105.4890
12695.801810, 73.674, 105.4881
12696.168021, 73.674, 105.4872
12696.534232, 73.674, 105.4864
12696.900443, 73.674, 105.4855
12697.266654, 73.675, 105.4847
12697.632865, 73.675, 105.4838
12697.999076, 73.675, 105.4830
12698.365287, 73.675, 105.4821
12698.731498, 73.675, 105.4813
12699.097709, 73.676, 105.4804
12699.463920, 73.676, 105.4796
12699.830131, 73.676, 105.4787
12700.196342, 73.676, 105.4778
12700.562553, 73.676, 105.4770
12700.928764, 73.677, 105.4761
12701.294975, 73.677, 105.4753
12701.661186, 73.677, 105.4744
12702.027397, 73.677, 105.4736
12702.393608, 73.678, 105.4727
12702.759819, 73.678, 105.4719
12703.126030, 73.678, 105.4710
12703.492241, 73.678, 105.4702
12703.858452, 73.678, 105.4693
12704.224663, 73.679, 105.4684
12704.590874, 73.679, 105.4676
12704.957085, 73.679, 105.4667
12705.323296, 73.679, 105.4659
12705.689506, 73.679, 105.4650
12706.055717, 73.680, 105.4642
12706.421928, 73.680, 105.4633
12706.788139, 73.680, 105.4625
12707.154350, 73.680, 105.4616
12707.520561, 73.681, 105.4608
12707.886772, 73.681, 105.4599
12708.252983, 73.681, 105.4590
12708.619194, 73.681, 105.4582
12708.985405, 73.681, 105.4573
12709.351616, 73.682, 105.4565
12709.717827, 73.682, 105.4556
12710.084038, 73.682, 105.4547
12710.450249, 73.682, 105.4538
12710.816460, 73.682, 105.4529
12711.182671, 73.683, 105.4520
12711.548882, 73.683, 105.4510
12711.915093, 73.683, 105.4501
12712.281304, 73.683, 105.4492
12712.647515, 73.684, 105.4483
12713.013726, 73.684, 105.4474
12713.379937, 73.684, 105.4465
12713.746148, 73.684, 105.4456
12714.112359, 73.684, 105.4446
12714.478570, 73.685, 105.4437
12714.844781, 73.685, 105.4428
12715.210992, 73.685, 105.4419
12715.577203, 73.685, 105.4410
12715.943414, 73.685, 105.4401
12716.309625, 73.686, 105.4391
12716.675835, 73.686, 105.4382
12717.042046, 73.686, 105.4373
12717.408257, 73.686, 105.4364
12717.774468, 73.687, 105.4355
12718.140679, 73.687, 105.4346
12718.506890, 73.687, 105.4337
12718.873101, 73.687, 105.4327
12719.239312, 73.687, 105.4318
12719.605523, 73.688, 105.4309
12719.971734, 73.688, 105.4300
12720.337945, 73.688, 105.4291
12720.704156, 73.688, 105.4282
12721.070367, 73.689, 105.4272
12721.436578, 73.689, 105.4263
12721.802789, 73.689, 105.4254
12722.169000, 73.689, 105.4245
12722.535211, 73.689, 105.4236
12722.901422, 73.690, 105.4227
12723.267633, 73.690, 105.4218
12723.633844, 73.690, 105.4208
12724.000055, 73.690, 105.4199
12724.366266, 73.690, 105.4190
12724.732477, 73.691, 105.4181
12725.098688, 73.691, 105.4172
12725.464899, 73.691, 105.4163
12725.831110, 73.691, 105.4153
12726.197321, 73.692, 105.4144
12726.563532, 73.692, 105.4135
12726.929743, 73.692, 105.4125
12727.295954, 73.692, 105.4115
12727.662165, 73.692, 105.4105
12728.028375, 73.693, 105.4095
12728.394586, 73.693, 105.4086
12728.760797, 73.693, 105.4076
12729.127008, 73.693, 105.4066
12729.493219, 73.694, 105.4056
12729.859430, 73.694, 105.4047
12730.225641, 73.694, 105.4037
12730.591852, 73.694, 105.4027
12730.958063, 73.694, 105.4017
12731.324274, 73.695, 105.4008
12731.690485, 73.695, 105.3998
12732.056696, 73.695, 105.3988
12732.422907, 73.695, 105.3978
12732.789118, 73.695, 105.3969
12733.155329, 73.696, 105.3959
12733.521540, 73.696, 105.3949
12733.887751, 73.696, 105.3939
12734.253962, 73.696, 105.3929
12734.620173, 73.697, 105.3920
12734.986384, 73.697, 105.3910
12735.352595, 73.697, 105.3900
12735.718806, 73.697, 105.3890
12736.085017, 73.697, 105.3881
12736.451228, 73.698, 105.3871
12736.817439, 73.698, 105.3861
12737.183650, 73.698, 105.3851
12737.549861, 73.698, 105.3842
12737.916072, 73.699, 105.3832
12738.282283, 73.699, 105.3822
12738.648494, 73.699, 105.3812
12739.014704, 73.699, 105.3802
12739.380915, 73.699, 105.3793
12739.747126, 73.700, 105.3783
12740.113337, 73.700, 105.3773
12740.479548, 73.700, 105.3763
12740.845759, 73.700, 105.3754
12741.211970, 73.701, 105.3744
12741.578181, 73.701, 105.3734
12741.944392, 73.701, 105.3724
12742.310603, 73.701, 105.3715
12742.676814, 73.701, 105.3705
12743.043025, 73.702, 105.3695
12743.409236, 73.702, 105.3685
12743.775447, 73.702, 105.3674
12744.141658, 73.702, 105.3664
12744.507869, 73.703, 105.3654
12744.874080, 73.703, 105.3643
12745.240291, 73.703, 105.3633
12745.606502, 73.703, 105.3622
12745.972713, 73.703, 105.3612
12746.338924, 73.704, 105.3602
12746.705135, 73.704, 105.3591
12747.071346, 73.704, 105.3581
12747.437557, 73.704, 105.3571
12747.803768, 73.705, 105.3560
12748.169979, 73.705, 105.3550
12748.536190, 73.705, 105.3539
12748.902401, 73.705, 105.3529
12749.268612, 73.705, 105.3519
12749.634823, 73.706, 105.3508
12750.001034, 73.706, 105.3498
12750.367244, 73.706, 105.3488
12750.733455, 73.706, 105.3477
12751.099666, 73.707, 105.3467
12751.465877, 73.707, 105.3456
12751.832088, 73.707, 105.3446
12752.198299, 73.707, 105.3436
12752.564510, 73.707, 105.3425
12752.930721, 73.708, 105.3415
12753.296932, 73.708, 105.3405
12753.663143, 73.708, 105.3394
12754.029354, 73.708, 105.3384
12754.395565, 73.709, 105.3373
12754.761776, 73.709, 105.3363
12755.127987, 73.709, 105.3353
12755.494198, 73.709, 105.3342
12755.860409, 73.709, 105.3332
12756.226620, 73.710, 105.3322
12756.592831, 73.710, 105.3311
12756.959042, 73.710, 105.3301
12757.325253, 73.710, 105.3290
12757.691464, 73.711, 105.3280
12758.057675, 73.711, 105.3270
12758.423886, 73.711, 105.3259
12758.790097, 73.711, 105.3249
12759.156308, 73.711, 105.3239
12759.522519, 73.712, 105.3228
12759.888730, 73.712, 105.3218
12760.254941, 73.712, 105.3207
12760.621152, 73.712, 105.3196
12760.987363, 73.713, 105.3185
12761.353574, 73.713, 105.3174
12761.719784, 73.713, 105.3163
12762.085995, 73.713, 105.3152
12762.452206, 73.713, 105.3141
12762.818417, 73.714, 105.3130
12763.184628, 73.714, 105.3119
12763.550839, 73.714, 105.3108
12763.917050, 73.714, 105.3097
12764.283261, 73.715, 105.3086
12764.649472, 73.715, 105.3075
12765.015683, 73.715, 105.3064
12765.381894, 73.715, 105.3053
12765.748105, 73.715, 105.3042
12766.114316, 73.716, 105.3031
12766.480527, 73.716, 105.3020
12766.846738, 73.716, 105.3009
12767.212949, 73.716, 105.2998
12767.579160, 73.717, 105.2987
12767.945371, 73.717, 105.2976
12768.311582, 73.717, 105.2965
12768.677793, 73.717, 105.2954
12769.044004, 73.718, 105.2943
12769.410215, 73.718, 105.2932
12769.776426, 73.718, 105.2921
12770.142637, 73.718, 105.2910
12770.508848, 73.718, 105.2899
12770.875059, 73.719, 105.2888
12771.241270, 73.719, 105.2877
12771.607481, 73.719, 105.2866
12771.973692, 73.719, 105.2855
12772.339903, 73.720, 105.2844
12772.706113, 73.720, 105.2833
12773.072324, 73.720, 105.2822
12773.438535, 73.720, 105.2811
12773.804746, 73.720, 105.2800
12774.170957, 73.721, 105.2789
12774.537168, 73.721, 105.2778
12774.903379, 73.721, 105.2767
12775.269590, 73.721, 105.2756
12775.635801, 73.722, 105.2745
12776.002012, 73.722, 105.2734
12776.368223, 73.722, 105.2723
12776.734434, 73.722, 105.2712
12777.100645, 73.722, 105.2701
12777.466856, 73.723, 105.2689
12777.833067, 73.723, 105.2678
12778.199278, 73.723, 105.2666
12778.565489, 73.723, 105.2654
12778.931700, 73.724, 105.2643
12779.297911, 73.724, 105.2631
12779.664122, 73.724, 105.2620
12780.030333, 73.724, 105.2608
12780.396544, 73.725, 105.2596
12780.762755, 73.725, 105.2585
12781.128966, 73.725, 105.2573
12781.495177, 73.725, 105.2562
12781.861388, 73.725, 105.2550
12782.227599, 73.726, 105.2538
12782.593810, 73.726, 105.2527
12782.960021, 73.726, 105.2515
12783.326232, 73.726, 105.2504
12783.692443, 73.727, 105.2492
12784.058653, 73.727, 105.2480
12784.424864, 73.727, 105.2469
12784.791075, 73.727, 105.2457
12785.157286, 73.727, 105.2446
12785.523497, 73.728, 105.2434
12785.889708, 73.728, 105.2422
12786.255919, 73.728, 105.2411
12786.622130, 73.728, 105.2399
12786.988341, 73.729, 105.2388
12787.354552, 73.729, 105.2376
12787.720763, 73.729, 105.2365
12788.086974, 73.729, 105.2353
12788.453185, 73.730, 105.2341
12788.819396, 73.730, 105.2330
12789.185607, 73.730, 105.2318
12789.551818, 73.730, 105.2307
12789.918029, 73.730, 105.2295
12790.284240, 73.731, 105.2283
12790.650451, 73.731, 105.2272
12791.016662, 73.731, 105.2260
12791.382873, 73.731, 105.2249
12791.749084, 73.732, 105.2237
12792.115295, 73.732, 105.2225
12792.481506, 73.732, 105.2214
12792.847717, 73.732, 105.2202
12793.213928, 73.733, 105.2191
12793.580139, 73.733, 105.2179
12793.946350, 73.733, 105.2167
12794.312561, 73.733, 105.2155
12794.678772, 73.733, 105.2143
12795.044982, 73.734, 105.2131
12795.411193, 73.734, 105.2119
12795.777404, 73.734, 105.2106
12796.143615, 73.734, 105.2094
12796.509826, 73.735, 105.2082
12796.876037, 73.735, 105.2070
12797.242248, 73.735, 105.2057
12797.608459, 73.735, 105.2045
12797.974670, 73.735, 105.2033
12798.340881, 73.736, 105.2021
12798.707092, 73.736, 105.2009
12799.073303, 73.736, 105.1996
12799.439514, 73.736, 105.1984
12799.805725, 73.737, 105.1972
12800.171936, 73.737, 105.1960
12800.538147, 73.737, 105.1948
12800.904358, 73.737, 105.1935
12801.270569, 73.738, 105.1923
12801.636780, 73.738, 105.1911
12802.002991, 73.738, 105.1899
12802.369202, 73.738, 105.1887
12802.735413, 73.738, 105.1874
12803.101624, 73.739, 105.1862
12803.467835, 73.739, 105.1850
12803.834046, 73.739, 105.1838
12804.200257, 73.739, 105.1826
12804.566468, 73.740, 105.1813
12804.932679, 73.740, 105.1801
12805.298890, 73.740, 105.1789
12805.665101, 73.740, 105.1777
12806.031312, 73.741, 105.1765
12806.397522, 73.741, 105.1752
12806.763733, 73.741, 105.1740
12807.129944, 73.741, 105.1728
12807.496155, 73.741, 105.1716
12807.862366, 73.742, 105.1703
12808.228577, 73.742, 105.1691
12808.594788, 73.742, 105.1679
12808.960999, 73.742, 105.1667
12809.327210, 73.743, 105.1655
12809.693421, 73.743, 105.1642
12810.059632, 73.743, 105.1630
12810.425843, 73.743, 105.1618
12810.792054, 73.744, 105.1606
12811.158265, 73.744, 105.1593
12811.524476, 73.744, 105.1580
12811.890687, 73.744, 105.1567
12812.256898, 73.744, 105.1555
12812.623109, 73.745, 105.1542
12812.989320, 73.745, 105.1529
12813.355531, 73.745, 105.1516
12813.721742, 73.745, 105.1503
12814.087953, 73.746, 105.1490
12814.454164, 73.746, 105.1478
12814.820375, 73.746, 105.1465
12815.186586, 73.746, 105.1452
12815.552797, 73.747, 105.1439
12815.919008, 73.747, 105.1426
12816.285219, 73.747, 105.1414
12816.651430, 73.747, 105.1401
12817.017641, 73.747, 105.1388
12817.383851, 73.748, 105.1375
12817.750062, 73.748, 105.1362
12818.116273, 73.748, 105.1349
12818.482484, 73.748, 105.1337
12818.848695, 73.749, 105.1324
12819.214906, 73.749, 105.1311
12819.581117, 73.749, 105.1298
12819.947328, 73.749, 105.1285
12820.313539, 73.750, 105.1273
12820.679750, 73.750, 105.1260
12821.045961, 73.750, 105.1247
12821.412172, 73.750, 105.1234
12821.778383, 73.750, 105.1221
12822.144594, 73.751, 105.1208
12822.510805, 73.751, 105.1196
12822.877016, 73.751, 105.1183
12823.243227, 73.751, 105.1170
12823.609438, 73.752, 105.1157
12823.975649, 73.752, 105.1144
12824.341860, 73.752, 105.1132
12824.708071, 73.752, 105.1119
12825.074282, 73.753, 105.1106
12825.440493, 73.753, 105.1093
12825.806704, 73.753, 105.1080
12826.172915, 73.753, 105.1068
12826.539126, 73.754, 105.1055
12826.905337, 73.754, 105.1042
12827.271548, 73.754, 105.1029
12827.637759, 73.754, 105.1016
12828.003970, 73.754, 105.1003
12828.370181, 73.755, 105.0991
12828.736391, 73.755, 105.0977
12829.102602, 73.755, 105.0964
12829.468813, 73.755, 105.0950
12829.835024, 73.756, 105.0937
12830.201235, 73.756, 105.0923
12830.567446, 73.756, 105.0910
12830.933657, 73.756, 105.0897
12831.299868, 73.757, 105.0883
12831.666079, 73.757, 105.0870
12832.032290, 73.757, 105.0856
12832.398501, 73.757, 105.0843
12832.764712, 73.757, 105.0829
12833.130923, 73.758, 105.0816
12833.497134, 73.758, 105.0803
12833.863345, 73.758, 105.0789
12834.229556, 73.758, 105.0776
12834.595767, 73.759, 105.0762
12834.961978, 73.759, 105.0749
12835.328189, 73.759, 105.0735
12835.694400, 73.759, 105.0722
12836.060611, 73.760, 105.0709
12836.426822, 73.760, 105.0695
12836.793033, 73.760, 105.0682
12837.159244, 73.760, 105.0668
12837.525455, 73.760, 105.0655
12837.891666, 73.761, 105.0641
12838.257877, 73.761, 105.0628
12838.624088, 73.761, 105.0615
12838.990299, 73.761, 105.0601
12839.356510, 73.762, 105.0588
12839.722721, 73.762, 105.0574
12840.088931, 73.762, 105.0561
12840.455142, 73.762, 105.0547
12840.821353, 73.763, 105.0534
12841.187564, 73.763, 105.0521
12841.553775, 73.763, 105.0507
12841.919986, 73.763, 105.0494
12842.286197, 73.764, 105.0480
12842.652408, 73.764, 105.0467
12843.018619, 73.764, 105.0453
12843.384830, 73.764, 105.0440
12843.751041, 73.764, 105.0427
12844.117252, 73.765, 105.0413
12844.483463, 73.765, 105.0400
12844.849674, 73.765, 105.0386
12845.215885, 73.765, 105.0373
12845.582096, 73.766, 105.0359
12845.948307, 73.766, 105.0345
12846.314518, 73.766, 105.0331
12846.680729, 73.766, 105.0317
12847.046940, 73.767, 105.0303
12847.413151, 73.767, 105.0289
12847.779362, 73.767, 105.0275
12848.145573, 73.767, 105.0261
12848.511784, 73.768, 105.0247
12848.877995, 73.768, 105.0233
12849.244206, 73.768, 105.0219
12849.610417, 73.768, 105.0205
12849.976628, 73.768, 105.0191
12850.342839, 73.769, 105.0177
12850.709050, 73.769, 105.0163
12851.075260, 73.769, 105.0149
12851.441471, 73.769, 105.0135
12851.807682, 73.770, 105.0121
12852.173893, 73.770, 105.0107
12852.540104, 73.770, 105.0093
12852.906315, 73.770, 105.0079
12853.272526, 73.771, 105.0065
12853.638737, 73.771, 105.0051
12854.004948, 73.771, 105.0037
12854.371159, 73.771, 105.0023
12854.737370, 73.771, 105.0009
12855.103581, 73.772, 104.9995
12855.469792, 73.772, 104.9980
12855.836003, 73.772, 104.9966
12856.202214, 73.772, 104.9952
12856.568425, 73.773, 104.9938
12856.934636, 73.773, 104.9924
12857.300847, 73.773, 104.9910
12857.667058, 73.773, 104.9896
12858.033269, 73.774, 104.9882
12858.399480, 73.774, 104.9868
12858.765691, 73.774, 104.9854
12859.131902, 73.774, 104.9840
12859.498113, 73.775, 104.9826
12859.864324, 73.775, 104.9812
12860.230535, 73.775, 104.9798
12860.596746, 73.775, 104.9784
12860.962957, 73.775, 104.9770
12861.329168, 73.776, 104.9756
12861.695379, 73.776, 104.9742
12862.061590, 73.776, 104.9728
12862.427800, 73.776, 104.9714
12862.794011, 73.777, 104.9700
12863.160222, 73.777, 104.9686
12863.526433, 73.777, 104.9671
12863.892644, 73.777, 104.9656
12864.258855, 73.778, 104.9642
12864.625066, 73.778, 104.9627
12864.991277, 73.778, 104.9612
12865.357488, 73.778, 104.9598
12865.723699, 73.779, 104.9583
12866.089910, 73.779, 104.9568
12866.456121, 73.779, 104.9554
12866.822332, 73.779, 104.9539
12867.188543, 73.779, 104.9525
12867.554754, 73.780, 104.9510
12867.920965, 73.780, 104.9495
12868.287176, 73.780, 104.9481
12868.653387, 73.780, 104.9466
12869.019598, 73.781, 104.9451
12869.385809, 73.781, 104.9437
12869.752020, 73.781, 104.9422
12870.118231, 73.781, 104.9407
12870.484442, 73.782, 104.9393
12870.850653, 73.782, 104.9378
12871.216864, 73.782, 104.9363
12871.583075, 73.782, 104.9349
12871.949286, 73.783, 104.9334
12872.315497, 73.783, 104.9319
12872.681708, 73.783, 104.9305
12873.047919, 73.783, 104.9290
12873.414129, 73.783, 104.9276
12873.780340, 73.784, 104.9261
12874.146551, 73.784, 104.9246
12874.512762, 73.784, 104.9232
12874.878973, 73.784, 104.9217
12875.245184, 73.785, 104.9202
12875.611395, 73.785, 104.9188
12875.977606, 73.785, 104.9173
12876.343817, 73.785, 104.9158
12876.710028, 73.786, 104.9144
12877.076239, 73.786, 104.9129
12877.442450, 73.786, 104.9114
12877.808661, 73.786, 104.9100
12878.174872, 73.787, 104.9085
12878.541083, 73.787, 104.9070
12878.907294, 73.787, 104.9056
12879.273505, 73.787, 104.9041
12879.639716, 73.787, 104.9026
12880.005927, 73.788, 104.9012
12880.372138, 73.788, 104.8997
12880.738349, 73.788, 104.8983
12881.104560, 73.788, 104.8967
12881.470771, 73.789, 104.8952
12881.836982, 73.789, 104.8937
12882.203193, 73.789, 104.8922
12882.569404, 73.789, 104.8906
12882.935615, 73.790, 104.8891
12883.301826, 73.790, 104.8876
12883.668037, 73.790, 104.8860
12884.034248, 73.790, 104.8845
12884.400459, 73.791, 104.8830
12884.766669, 73.791, 104.8815
12885.132880, 73.791, 104.8799
12885.499091, 73.791, 104.8784
12885.865302, 73.792, 104.8769
12886.231513, 73.792, 104.8754
12886.597724, 73.792, 104.8738
12886.963935, 73.792, 104.8723
12887.330146, 73.792, 104.8708
12887.696357, 73.793, 104.8693
12888.062568, 73.793, 104.8677
12888.428779, 73.793, 104.8662
12888.794990, 73.793, 104.8647
12889.161201, 73.794, 104.8632
12889.527412, 73.794, 104.8616
12889.893623, 73.794, 104.8601
12890.259834, 73.794, 104.8586
12890.626045, 73.795, 104.8571
12890.992256, 73.795, 104.8555
12891.358467, 73.795, 104.8540
12891.724678, 73.795, 104.8525
12892.090889, 73.796, 104.8510
12892.457100, 73.796, 104.8494
12892.823311, 73.796, 104.8479
12893.189522, 73.796, 104.8464
12893.555733, 73.796, 104.8448
12893.921944, 73.797, 104.8433
12894.288155, 73.797, 104.8418
12894.654366, 73.797, 104.8403
12895.020577, 73.797, 104.8387
12895.386788, 73.798, 104.8372
12895.752999, 73.798, 104.8357
12896.119209, 73.798, 104.8342
12896.485420, 73.798, 104.8326
12896.851631, 73.799, 104.8311
12897.217842, 73.799, 104.8296
12897.584053, 73.799, 104.8281
12897.950264, 73.799, 104.8265
12898.316475, 73.800, 104.8250
12898.682686, 73.800, 104.8235
12899.048897, 73.800, 104.8219
12899.415108, 73.800, 104.8203
12899.781319, 73.801, 104.8187
12900.147530, 73.801, 104.8171
12900.513741, 73.801, 104.8156
12900.879952, 73.801, 104.8140
12901.246163, 73.801, 104.8124
12901.612374, 73.802, 104.8108
12901.978585, 73.802, 104.8092
12902.344796, 73.802, 104.8076
12902.711007, 73.802, 104.8060
12903.077218, 73.803, 104.8044
12903.443429, 73.803, 104.8029
12903.809640, 73.803, 104.8013
12904.175851, 73.803, 104.7997
12904.542062, 73.804, 104.7981
12904.908273, 73.804, 104.7965
12905.274484, 73.804, 104.7949
12905.640695, 73.804, 104.7933
12906.006906, 73.805, 104.7917
12906.373117, 73.805, 104.7902
12906.739328, 73.805, 104.7886
12907.105538, 73.805, 104.7870
12907.471749, 73.805, 104.7854
12907.837960, 73.806, 104.7838
12908.204171, 73.806, 104.7822
12908.570382, 73.806, 104.7806
12908.936593, 73.806, 104.7791
12909.302804, 73.807, 104.7775
12909.669015, 73.807, 104.7759
12910.035226, 73.807, 104.7743
12910.401437, 73.807, 104.7727
12910.767648, 73.808, 104.7711
12911.133859, 73.808, 104.7695
12911.500070, 73.808, 104.7679
12911.866281, 73.808, 104.7664
12912.232492, 73.809, 104.7648
12912.598703, 73.809, 104.7632
12912.964914, 73.809, 104.7616
12913.331125, 73.809, 104.7600
12913.697336, 73.810, 104.7584
12914.063547, 73.810, 104.7568
12914.429758, 73.810, 104.7552
12914.795969, 73.810, 104.7537
12915.162180, 73.810, 104.7521
12915.528391, 73.811, 104.7505
12915.894602, 73.811, 104.7489
12916.260813, 73.811, 104.7473
12916.627024, 73.811, 104.7457
12916.993235, 73.812, 104.7441
12917.359446, 73.812, 104.7424
12917.725657, 73.812, 104.7408
12918.091868, 73.812, 104.7391
12918.458078, 73.813, 104.7375
12918.824289, 73.813, 104.7358
12919.190500, 73.813, 104.7342
12919.556711, 73.813, 104.7325
12919.922922, 73.814, 104.7309
12920.289133, 73.814, 104.7292
12920.655344, 73.814, 104.7276
12921.021555, 73.814, 104.7260
12921.387766, 73.814, 104.7243
12921.753977, 73.815, 104.7227
12922.120188, 73.815, 104.7210
12922.486399, 73.815, 104.7194
12922.852610, 73.815, 104.7177
12923.218821, 73.816, 104.7161
12923.585032, 73.816, 104.7144
12923.951243, 73.816, 104.7128
12924.317454, 73.816, 104.7111
12924.683665, 73.817, 104.7095
12925.049876, 73.817, 104.7078
12925.416087, 73.817, 104.7062
12925.782298, 73.817, 104.7045
12926.148509, 73.818, 104.7029
12926.514720, 73.818, 104.7012
12926.880931, 73.818, 104.6996
12927.247142, 73.818, 104.6979
12927.613353, 73.819, 104.6963
12927.979564, 73.819, 104.6946
12928.345775, 73.819, 104.6930
12928.711986, 73.819, 104.6913
12929.078197, 73.819, 104.6897
12929.444407, 73.820, 104.6880
12929.810618, 73.820, 104.6864
12930.176829, 73.820, 104.6848
12930.543040, 73.820, 104.6831
12930.909251, 73.821, 104.6815
12931.275462, 73.821, 104.6798
12931.641673, 73.821, 104.6782
12932.007884, 73.821, 104.6765
12932.374095, 73.822, 104.6749
12932.740306, 73.822, 104.6732
12933.106517, 73.822, 104.6716
12933.472728, 73.822, 104.6699
12933.838939, 73.823, 104.6683
12934.205150, 73.823, 104.6666
12934.571361, 73.823, 104.6650
12934.937572, 73.823, 104.6633
12935.303783, 73.824, 104.6616
12935.669994, 73.824, 104.6599
12936.036205, 73.824, 104.6582
12936.402416, 73.824, 104.6565
12936.768627, 73.824, 104.6548
12937.134838, 73.825, 104.6531
12937.501049, 73.825, 104.6514
12937.867260, 73.825, 104.6497
12938.233471, 73.825, 104.6479
12938.599682, 73.826, 104.6462
12938.965893, 73.826, 104.6445
12939.332104, 73.826, 104.6428
12939.698315, 73.826, 104.6411
12940.064526, 73.827, 104.6394
12940.430737, 73.827, 104.6377
12940.796947, 73.827, 104.6360
12941.163158, 73.827, 104.6343
12941.529369, 73.828, 104.6326
12941.895580, 73.828, 104.6309
12942.261791, 73.828, 104.6292
12942.628002, 73.828, 104.6274
12942.994213, 73.829, 104.6257
12943.360424, 73.829, 104.6240
12943.726635, 73.829, 104.6223
12944.092846, 73.829, 104.6206
12944.459057, 73.829, 104.6189
12944.825268, 73.830, 104.6172
12945.191479, 73.830, 104.6155
12945.557690, 73.830, 104.6138
12945.923901, 73.830, 104.6121
12946.290112, 73.831, 104.6104
12946.656323, 73.831, 104.6086
12947.022534, 73.831, 104.6069
12947.388745, 73.831, 104.6052
12947.754956, 73.832, 104.6035
12948.121167, 73.832, 104.6018
12948.487378, 73.832, 104.6001
12948.853589, 73.832, 104.5984
12949.219800, 73.833, 104.5967
12949.586011, 73.833, 104.5950
12949.952222, 73.833, 104.5933
12950.318433, 73.833, 104.5916
12950.684644, 73.833, 104.5898
12951.050855, 73.834, 104.5881
12951.417066, 73.834, 104.5864
12951.783276, 73.834, 104.5847
12952.149487, 73.834, 104.5830
12952.515698, 73.835, 104.5813
12952.881909, 73.835, 104.5796
12953.248120, 73.835, 104.5779
12953.614331, 73.835, 104.5761
12953.980542, 73.836, 104.5743
