* Measurement data measured by REW V5.20.4
* Source: Umik-1  Gain: 12dB  , MICROPHONE, L, volume: 1.000. Timing signal peak level -17.3 dBFS, measurement signal peak level -8.3 dBFS
* Format: 1M Log Swept Sine, 1 sweep at -10.0 dBFS using an acoustic timing reference
* Dated: Mar 25, 2022 9:53:45 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -0.0204 ms (-7.0 mm, -0.28 in) using estimated IR delay relative to Acoustic reference on  L with no timing offset
* Measurement: 80Hz Target Mar 25
* Smoothing: Psychoacoustic
* Frequency Step: 0.36621097 Hz
* Start Frequency: 50.1709 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
12593.995161, 76.948, 93.3093
12594.361372, 76.948, 93.3095
12594.727583, 76.948, 93.3098
12595.093794, 76.948, 93.3100
12595.460005, 76.949, 93.3102
12595.826216, 76.949, 93.3105
12596.192427, 76.949, 93.3107
12596.558638, 76.950, 93.3110
12596.924849, 76.950, 93.3112
12597.291060, 76.950, 93.3115
12597.657271, 76.950, 93.3117
12598.023482, 76.951, 93.3120
12598.389693, 76.951, 93.3122
12598.755904, 76.951, 93.3124
12599.122115, 76.952, 93.3126
12599.488326, 76.952, 93.3129
12599.854537, 76.952, 93.3130
12600.220748, 76.952, 93.3132
12600.586959, 76.953, 93.3135
12600.953170, 76.953, 93.3137
12601.319381, 76.953, 93.3139
12601.685592, 76.954, 93.3141
12602.051803, 76.954, 93.3143
12602.418014, 76.954, 93.3146
12602.784225, 76.955, 93.3148
12603.150436, 76.955, 93.3149
12603.516647, 76.955, 93.3152
12603.882858, 76.955, 93.3154
12604.249069, 76.956, 93.3156
12604.615279, 76.956, 93.3158
12604.981490, 76.956, 93.3160
12605.347701, 76.957, 93.3163
12605.713912, 76.957, 93.3164
12606.080123, 76.957, 93.3167
12606.446334, 76.957, 93.3168
12606.812545, 76.958, 93.3170
12607.178756, 76.958, 93.3171
12607.544967, 76.958, 93.3174
12607.911178, 76.959, 93.3175
12608.277389, 76.959, 93.3177
12608.643600, 76.959, 93.3179
12609.009811, 76.959, 93.3181
12609.376022, 76.960, 93.3182
12609.742233, 76.960, 93.3185
12610.108444, 76.960, 93.3186
12610.474655, 76.961, 93.3188
12610.840866, 76.961, 93.3190
12611.207077, 76.961, 93.3192
12611.573288, 76.961, 93.3193
12611.939499, 76.962, 93.3196
12612.305710, 76.962, 93.3197
12612.671921, 76.962, 93.3199
12613.038132, 76.963, 93.3201
12613.404343, 76.963, 93.3202
12613.770554, 76.963, 93.3203
12614.136765, 76.963, 93.3205
12614.502976, 76.964, 93.3207
12614.869187, 76.964, 93.3208
12615.235398, 76.964, 93.3209
12615.601609, 76.965, 93.3211
12615.967819, 76.965, 93.3213
12616.334030, 76.965, 93.3214
12616.700241, 76.966, 93.3215
12617.066452, 76.966, 93.3217
12617.432663, 76.966, 93.3219
12617.798874, 76.966, 93.3220
12618.165085, 76.967, 93.3221
12618.531296, 76.967, 93.3223
12618.897507, 76.967, 93.3225
12619.263718, 76.968, 93.3226
12619.629929, 76.968, 93.3228
12619.996140, 76.968, 93.3229
12620.362351, 76.968, 93.3230
12620.728562, 76.969, 93.3231
12621.094773, 76.969, 93.3232
12621.460984, 76.969, 93.3234
12621.827195, 76.970, 93.3235
12622.193406, 76.970, 93.3236
12622.559617, 76.970, 93.3237
12622.925828, 76.970, 93.3239
12623.292039, 76.971, 93.3240
12623.658250, 76.971, 93.3241
12624.024461, 76.971, 93.3242
12624.390672, 76.972, 93.3243
12624.756883, 76.972, 93.3245
12625.123094, 76.972, 93.3246
12625.489305, 76.973, 93.3247
12625.855516, 76.973, 93.3248
12626.221727, 76.973, 93.3250
12626.587938, 76.973, 93.3251
12626.954149, 76.974, 93.3252
12627.320359, 76.974, 93.3253
12627.686570, 76.974, 93.3254
12628.052781, 76.975, 93.3255
12628.418992, 76.975, 93.3256
12628.785203, 76.975, 93.3257
12629.151414, 76.975, 93.3258
12629.517625, 76.976, 93.3259
12629.883836, 76.976, 93.3259
12630.250047, 76.976, 93.3260
12630.616258, 76.977, 93.3262
12630.982469, 76.977, 93.3262
12631.348680, 76.977, 93.3263
12631.714891, 76.977, 93.3264
12632.081102, 76.978, 93.3265
12632.447313, 76.978, 93.3266
12632.813524, 76.978, 93.3267
12633.179735, 76.979, 93.3268
12633.545946, 76.979, 93.3269
12633.912157, 76.979, 93.3270
12634.278368, 76.979, 93.3270
12634.644579, 76.980, 93.3271
12635.010790, 76.980, 93.3271
12635.377001, 76.980, 93.3273
12635.743212, 76.981, 93.3273
12636.109423, 76.981, 93.3274
12636.475634, 76.981, 93.3274
12636.841845, 76.982, 93.3275
12637.208056, 76.982, 93.3275
12637.574267, 76.982, 93.3276
12637.940478, 76.982, 93.3276
12638.306688, 76.983, 93.3278
12638.672899, 76.983, 93.3278
12639.039110, 76.983, 93.3279
12639.405321, 76.984, 93.3279
12639.771532, 76.984, 93.3280
12640.137743, 76.984, 93.3280
12640.503954, 76.984, 93.3281
12640.870165, 76.985, 93.3281
12641.236376, 76.985, 93.3282
12641.602587, 76.985, 93.3282
12641.968798, 76.986, 93.3283
12642.335009, 76.986, 93.3284
12642.701220, 76.986, 93.3284
12643.067431, 76.987, 93.3284
12643.433642, 76.987, 93.3284
12643.799853, 76.987, 93.3285
12644.166064, 76.987, 93.3285
12644.532275, 76.988, 93.3285
12644.898486, 76.988, 93.3286
12645.264697, 76.988, 93.3286
12645.630908, 76.989, 93.3286
12645.997119, 76.989, 93.3286
12646.363330, 76.989, 93.3287
12646.729541, 76.989, 93.3287
12647.095752, 76.990, 93.3287
12647.461963, 76.990, 93.3287
12647.828174, 76.990, 93.3288
12648.194385, 76.991, 93.3289
12648.560596, 76.991, 93.3289
12648.926807, 76.991, 93.3289
12649.293018, 76.991, 93.3289
12649.659228, 76.992, 93.3289
12650.025439, 76.992, 93.3289
12650.391650, 76.992, 93.3289
12650.757861, 76.993, 93.3289
12651.124072, 76.993, 93.3289
12651.490283, 76.993, 93.3289
12651.856494, 76.994, 93.3289
12652.222705, 76.994, 93.3289
12652.588916, 76.994, 93.3289
12652.955127, 76.994, 93.3289
12653.321338, 76.995, 93.3289
12653.687549, 76.995, 93.3289
12654.053760, 76.995, 93.3289
12654.419971, 76.996, 93.3289
12654.786182, 76.996, 93.3289
12655.152393, 76.996, 93.3289
12655.518604, 76.996, 93.3289
12655.884815, 76.997, 93.3289
12656.251026, 76.997, 93.3289
12656.617237, 76.997, 93.3289
12656.983448, 76.998, 93.3289
12657.349659, 76.998, 93.3289
12657.715870, 76.998, 93.3289
12658.082081, 76.999, 93.3288
12658.448292, 76.999, 93.3287
12658.814503, 76.999, 93.3287
12659.180714, 76.999, 93.3287
12659.546925, 77.000, 93.3287
12659.913136, 77.000, 93.3286
12660.279347, 77.000, 93.3286
12660.645557, 77.001, 93.3286
12661.011768, 77.001, 93.3286
12661.377979, 77.001, 93.3285
12661.744190, 77.001, 93.3285
12662.110401, 77.002, 93.3285
12662.476612, 77.002, 93.3284
12662.842823, 77.002, 93.3284
12663.209034, 77.003, 93.3284
12663.575245, 77.003, 93.3284
12663.941456, 77.003, 93.3283
12664.307667, 77.004, 93.3282
12664.673878, 77.004, 93.3282
12665.040089, 77.004, 93.3281
12665.406300, 77.004, 93.3281
12665.772511, 77.005, 93.3280
12666.138722, 77.005, 93.3280
12666.504933, 77.005, 93.3279
12666.871144, 77.006, 93.3279
12667.237355, 77.006, 93.3278
12667.603566, 77.006, 93.3278
12667.969777, 77.006, 93.3276
12668.335988, 77.007, 93.3276
12668.702199, 77.007, 93.3275
12669.068410, 77.007, 93.3275
12669.434621, 77.008, 93.3274
12669.800832, 77.008, 93.3274
12670.167043, 77.008, 93.3273
12670.533254, 77.009, 93.3273
12670.899465, 77.009, 93.3271
12671.265676, 77.009, 93.3271
12671.631887, 77.009, 93.3270
12671.998097, 77.010, 93.3270
12672.364308, 77.010, 93.3269
12672.730519, 77.010, 93.3268
12673.096730, 77.011, 93.3267
12673.462941, 77.011, 93.3267
12673.829152, 77.011, 93.3265
12674.195363, 77.011, 93.3264
12674.561574, 77.012, 93.3264
12674.927785, 77.012, 93.3263
12675.293996, 77.012, 93.3262
12675.660207, 77.013, 93.3260
12676.026418, 77.013, 93.3260
12676.392629, 77.013, 93.3259
12676.758840, 77.014, 93.3258
12677.125051, 77.014, 93.3257
12677.491262, 77.014, 93.3256
12677.857473, 77.014, 93.3256
12678.223684, 77.015, 93.3254
12678.589895, 77.015, 93.3253
12678.956106, 77.015, 93.3253
12679.322317, 77.016, 93.3252
12679.688528, 77.016, 93.3251
12680.054739, 77.016, 93.3250
12680.420950, 77.016, 93.3248
12680.787161, 77.017, 93.3247
12681.153372, 77.017, 93.3246
12681.519583, 77.017, 93.3245
12681.885794, 77.018, 93.3243
12682.252005, 77.018, 93.3242
12682.618216, 77.018, 93.3241
12682.984426, 77.019, 93.3240
12683.350637, 77.019, 93.3239
12683.716848, 77.019, 93.3237
12684.083059, 77.019, 93.3236
12684.449270, 77.020, 93.3235
12684.815481, 77.020, 93.3234
12685.181692, 77.020, 93.3232
12685.547903, 77.021, 93.3231
12685.914114, 77.021, 93.3230
12686.280325, 77.021, 93.3229
12686.646536, 77.021, 93.3228
12687.012747, 77.022, 93.3226
12687.378958, 77.022, 93.3225
12687.745169, 77.022, 93.3224
12688.111380, 77.023, 93.3223
12688.477591, 77.023, 93.3221
12688.843802, 77.023, 93.3220
12689.210013, 77.024, 93.3218
12689.576224, 77.024, 93.3217
12689.942435, 77.024, 93.3215
12690.308646, 77.024, 93.3214
12690.674857, 77.025, 93.3212
12691.041068, 77.025, 93.3210
12691.407279, 77.025, 93.3209
12691.773490, 77.026, 93.3207
12692.139701, 77.026, 93.3206
12692.505912, 77.026, 93.3204
12692.872123, 77.026, 93.3203
12693.238334, 77.027, 93.3201
12693.604545, 77.027, 93.3199
12693.970756, 77.027, 93.3198
12694.336966, 77.028, 93.3197
12694.703177, 77.028, 93.3195
12695.069388, 77.028, 93.3193
12695.435599, 77.029, 93.3192
12695.801810, 77.029, 93.3191
12696.168021, 77.029, 93.3188
12696.534232, 77.029, 93.3187
12696.900443, 77.030, 93.3185
12697.266654, 77.030, 93.3184
12697.632865, 77.030, 93.3181
12697.999076, 77.031, 93.3180
12698.365287, 77.031, 93.3177
12698.731498, 77.031, 93.3176
12699.097709, 77.032, 93.3174
12699.463920, 77.032, 93.3173
12699.830131, 77.032, 93.3170
12700.196342, 77.032, 93.3169
12700.562553, 77.033, 93.3167
12700.928764, 77.033, 93.3165
12701.294975, 77.033, 93.3163
12701.661186, 77.034, 93.3162
12702.027397, 77.034, 93.3159
12702.393608, 77.034, 93.3158
12702.759819, 77.034, 93.3156
12703.126030, 77.035, 93.3154
12703.492241, 77.035, 93.3152
12703.858452, 77.035, 93.3151
12704.224663, 77.036, 93.3148
12704.590874, 77.036, 93.3146
12704.957085, 77.036, 93.3144
12705.323296, 77.037, 93.3142
12705.689506, 77.037, 93.3140
12706.055717, 77.037, 93.3137
12706.421928, 77.037, 93.3135
12706.788139, 77.038, 93.3134
12707.154350, 77.038, 93.3131
12707.520561, 77.038, 93.3129
12707.886772, 77.039, 93.3127
12708.252983, 77.039, 93.3125
12708.619194, 77.039, 93.3123
12708.985405, 77.039, 93.3120
12709.351616, 77.040, 93.3118
12709.717827, 77.040, 93.3116
12710.084038, 77.040, 93.3114
12710.450249, 77.041, 93.3112
12710.816460, 77.041, 93.3110
12711.182671, 77.041, 93.3108
12711.548882, 77.042, 93.3105
12711.915093, 77.042, 93.3103
12712.281304, 77.042, 93.3101
12712.647515, 77.042, 93.3098
12713.013726, 77.043, 93.3096
12713.379937, 77.043, 93.3093
12713.746148, 77.043, 93.3091
12714.112359, 77.044, 93.3088
12714.478570, 77.044, 93.3086
12714.844781, 77.044, 93.3083
12715.210992, 77.044, 93.3081
12715.577203, 77.045, 93.3079
12715.943414, 77.045, 93.3076
12716.309625, 77.045, 93.3074
12716.675835, 77.046, 93.3071
12717.042046, 77.046, 93.3069
12717.408257, 77.046, 93.3066
12717.774468, 77.047, 93.3064
12718.140679, 77.047, 93.3062
12718.506890, 77.047, 93.3059
12718.873101, 77.047, 93.3057
12719.239312, 77.048, 93.3054
12719.605523, 77.048, 93.3052
12719.971734, 77.048, 93.3049
12720.337945, 77.049, 93.3047
12720.704156, 77.049, 93.3044
12721.070367, 77.049, 93.3042
12721.436578, 77.050, 93.3039
12721.802789, 77.050, 93.3036
12722.169000, 77.050, 93.3033
12722.535211, 77.050, 93.3031
12722.901422, 77.051, 93.3028
12723.267633, 77.051, 93.3025
12723.633844, 77.051, 93.3022
12724.000055, 77.052, 93.3020
12724.366266, 77.052, 93.3017
12724.732477, 77.052, 93.3014
12725.098688, 77.052, 93.3011
12725.464899, 77.053, 93.3009
12725.831110, 77.053, 93.3006
12726.197321, 77.053, 93.3003
12726.563532, 77.054, 93.3000
12726.929743, 77.054, 93.2998
12727.295954, 77.054, 93.2995
12727.662165, 77.055, 93.2992
12728.028375, 77.055, 93.2990
12728.394586, 77.055, 93.2987
12728.760797, 77.055, 93.2984
12729.127008, 77.056, 93.2981
12729.493219, 77.056, 93.2978
12729.859430, 77.056, 93.2975
12730.225641, 77.057, 93.2972
12730.591852, 77.057, 93.2969
12730.958063, 77.057, 93.2966
12731.324274, 77.057, 93.2963
12731.690485, 77.058, 93.2960
12732.056696, 77.058, 93.2957
12732.422907, 77.058, 93.2953
12732.789118, 77.059, 93.2950
12733.155329, 77.059, 93.2947
12733.521540, 77.059, 93.2944
12733.887751, 77.060, 93.2941
12734.253962, 77.060, 93.2938
12734.620173, 77.060, 93.2935
12734.986384, 77.060, 93.2932
12735.352595, 77.061, 93.2929
12735.718806, 77.061, 93.2926
12736.085017, 77.061, 93.2923
12736.451228, 77.062, 93.2920
12736.817439, 77.062, 93.2917
12737.183650, 77.062, 93.2914
12737.549861, 77.063, 93.2910
12737.916072, 77.063, 93.2907
12738.282283, 77.063, 93.2904
12738.648494, 77.063, 93.2900
12739.014704, 77.064, 93.2897
12739.380915, 77.064, 93.2894
12739.747126, 77.064, 93.2891
12740.113337, 77.065, 93.2887
12740.479548, 77.065, 93.2883
12740.845759, 77.065, 93.2880
12741.211970, 77.065, 93.2877
12741.578181, 77.066, 93.2874
12741.944392, 77.066, 93.2870
12742.310603, 77.066, 93.2867
12742.676814, 77.067, 93.2864
12743.043025, 77.067, 93.2860
12743.409236, 77.067, 93.2856
12743.775447, 77.068, 93.2853
12744.141658, 77.068, 93.2850
12744.507869, 77.068, 93.2847
12744.874080, 77.068, 93.2843
12745.240291, 77.069, 93.2840
12745.606502, 77.069, 93.2837
12745.972713, 77.069, 93.2833
12746.338924, 77.070, 93.2830
12746.705135, 77.070, 93.2826
12747.071346, 77.070, 93.2822
12747.437557, 77.070, 93.2819
12747.803768, 77.071, 93.2815
12748.169979, 77.071, 93.2811
12748.536190, 77.071, 93.2808
12748.902401, 77.072, 93.2804
12749.268612, 77.072, 93.2800
12749.634823, 77.072, 93.2797
12750.001034, 77.073, 93.2793
12750.367244, 77.073, 93.2789
12750.733455, 77.073, 93.2786
12751.099666, 77.073, 93.2782
12751.465877, 77.074, 93.2778
12751.832088, 77.074, 93.2775
12752.198299, 77.074, 93.2771
12752.564510, 77.075, 93.2767
12752.930721, 77.075, 93.2764
12753.296932, 77.075, 93.2760
12753.663143, 77.075, 93.2756
12754.029354, 77.076, 93.2753
12754.395565, 77.076, 93.2749
12754.761776, 77.076, 93.2745
12755.127987, 77.077, 93.2740
12755.494198, 77.077, 93.2737
12755.860409, 77.077, 93.2733
12756.226620, 77.078, 93.2729
12756.592831, 77.078, 93.2725
12756.959042, 77.078, 93.2721
12757.325253, 77.078, 93.2717
12757.691464, 77.079, 93.2713
12758.057675, 77.079, 93.2709
12758.423886, 77.079, 93.2705
12758.790097, 77.080, 93.2701
12759.156308, 77.080, 93.2697
12759.522519, 77.080, 93.2693
12759.888730, 77.081, 93.2689
12760.254941, 77.081, 93.2686
12760.621152, 77.081, 93.2681
12760.987363, 77.081, 93.2677
12761.353574, 77.082, 93.2673
12761.719784, 77.082, 93.2670
12762.085995, 77.082, 93.2665
12762.452206, 77.083, 93.2661
12762.818417, 77.083, 93.2657
12763.184628, 77.083, 93.2654
12763.550839, 77.083, 93.2649
12763.917050, 77.084, 93.2645
12764.283261, 77.084, 93.2640
12764.649472, 77.084, 93.2637
12765.015683, 77.085, 93.2632
12765.381894, 77.085, 93.2628
12765.748105, 77.085, 93.2623
12766.114316, 77.086, 93.2620
12766.480527, 77.086, 93.2615
12766.846738, 77.086, 93.2611
12767.212949, 77.086, 93.2606
12767.579160, 77.087, 93.2603
12767.945371, 77.087, 93.2598
12768.311582, 77.087, 93.2594
12768.677793, 77.088, 93.2589
12769.044004, 77.088, 93.2585
12769.410215, 77.088, 93.2581
12769.776426, 77.088, 93.2577
12770.142637, 77.089, 93.2572
12770.508848, 77.089, 93.2568
12770.875059, 77.089, 93.2563
12771.241270, 77.090, 93.2560
12771.607481, 77.090, 93.2555
12771.973692, 77.090, 93.2551
12772.339903, 77.091, 93.2546
12772.706113, 77.091, 93.2542
12773.072324, 77.091, 93.2538
12773.438535, 77.091, 93.2533
12773.804746, 77.092, 93.2528
12774.170957, 77.092, 93.2524
12774.537168, 77.092, 93.2520
12774.903379, 77.093, 93.2515
12775.269590, 77.093, 93.2510
12775.635801, 77.093, 93.2505
12776.002012, 77.093, 93.2501
12776.368223, 77.094, 93.2496
12776.734434, 77.094, 93.2491
12777.100645, 77.094, 93.2487
12777.466856, 77.095, 93.2483
12777.833067, 77.095, 93.2478
12778.199278, 77.095, 93.2473
12778.565489, 77.096, 93.2469
12778.931700, 77.096, 93.2465
12779.297911, 77.096, 93.2460
12779.664122, 77.096, 93.2455
12780.030333, 77.097, 93.2451
12780.396544, 77.097, 93.2446
12780.762755, 77.097, 93.2441
12781.128966, 77.098, 93.2437
12781.495177, 77.098, 93.2432
12781.861388, 77.098, 93.2427
12782.227599, 77.098, 93.2422
12782.593810, 77.099, 93.2418
12782.960021, 77.099, 93.2413
12783.326232, 77.099, 93.2408
12783.692443, 77.100, 93.2403
12784.058653, 77.100, 93.2398
12784.424864, 77.100, 93.2393
12784.791075, 77.101, 93.2388
12785.157286, 77.101, 93.2383
12785.523497, 77.101, 93.2379
12785.889708, 77.101, 93.2374
12786.255919, 77.102, 93.2369
12786.622130, 77.102, 93.2364
12786.988341, 77.102, 93.2359
12787.354552, 77.103, 93.2354
12787.720763, 77.103, 93.2349
12788.086974, 77.103, 93.2344
12788.453185, 77.103, 93.2339
12788.819396, 77.104, 93.2335
12789.185607, 77.104, 93.2330
12789.551818, 77.104, 93.2325
12789.918029, 77.105, 93.2320
12790.284240, 77.105, 93.2315
12790.650451, 77.105, 93.2310
12791.016662, 77.106, 93.2305
12791.382873, 77.106, 93.2300
12791.749084, 77.106, 93.2295
12792.115295, 77.106, 93.2289
12792.481506, 77.107, 93.2284
12792.847717, 77.107, 93.2279
12793.213928, 77.107, 93.2274
12793.580139, 77.108, 93.2269
12793.946350, 77.108, 93.2263
12794.312561, 77.108, 93.2258
12794.678772, 77.108, 93.2253
12795.044982, 77.109, 93.2248
12795.411193, 77.109, 93.2242
12795.777404, 77.109, 93.2238
12796.143615, 77.110, 93.2233
12796.509826, 77.110, 93.2227
12796.876037, 77.110, 93.2222
12797.242248, 77.111, 93.2217
12797.608459, 77.111, 93.2212
12797.974670, 77.111, 93.2206
12798.340881, 77.111, 93.2201
12798.707092, 77.112, 93.2196
12799.073303, 77.112, 93.2191
12799.439514, 77.112, 93.2186
12799.805725, 77.113, 93.2180
12800.171936, 77.113, 93.2175
12800.538147, 77.113, 93.2170
12800.904358, 77.113, 93.2164
12801.270569, 77.114, 93.2159
12801.636780, 77.114, 93.2153
12802.002991, 77.114, 93.2148
12802.369202, 77.115, 93.2142
12802.735413, 77.115, 93.2137
12803.101624, 77.115, 93.2131
12803.467835, 77.116, 93.2126
12803.834046, 77.116, 93.2120
12804.200257, 77.116, 93.2115
12804.566468, 77.116, 93.2109
12804.932679, 77.117, 93.2104
12805.298890, 77.117, 93.2098
12805.665101, 77.117, 93.2093
12806.031312, 77.118, 93.2087
12806.397522, 77.118, 93.2082
12806.763733, 77.118, 93.2076
12807.129944, 77.118, 93.2071
12807.496155, 77.119, 93.2065
12807.862366, 77.119, 93.2060
12808.228577, 77.119, 93.2054
12808.594788, 77.120, 93.2049
12808.960999, 77.120, 93.2043
12809.327210, 77.120, 93.2038
12809.693421, 77.120, 93.2032
12810.059632, 77.121, 93.2026
12810.425843, 77.121, 93.2021
12810.792054, 77.121, 93.2015
12811.158265, 77.122, 93.2009
12811.524476, 77.122, 93.2003
12811.890687, 77.122, 93.1998
12812.256898, 77.123, 93.1992
12812.623109, 77.123, 93.1986
12812.989320, 77.123, 93.1980
12813.355531, 77.123, 93.1974
12813.721742, 77.124, 93.1969
12814.087953, 77.124, 93.1963
12814.454164, 77.124, 93.1957
12814.820375, 77.125, 93.1951
12815.186586, 77.125, 93.1946
12815.552797, 77.125, 93.1940
12815.919008, 77.125, 93.1934
12816.285219, 77.126, 93.1928
12816.651430, 77.126, 93.1923
12817.017641, 77.126, 93.1917
12817.383851, 77.127, 93.1910
12817.750062, 77.127, 93.1905
12818.116273, 77.127, 93.1899
12818.482484, 77.128, 93.1893
12818.848695, 77.128, 93.1887
12819.214906, 77.128, 93.1882
12819.581117, 77.128, 93.1876
12819.947328, 77.129, 93.1870
12820.313539, 77.129, 93.1864
12820.679750, 77.129, 93.1858
12821.045961, 77.130, 93.1852
12821.412172, 77.130, 93.1846
12821.778383, 77.130, 93.1840
12822.144594, 77.130, 93.1833
12822.510805, 77.131, 93.1827
12822.877016, 77.131, 93.1821
12823.243227, 77.131, 93.1815
12823.609438, 77.132, 93.1809
12823.975649, 77.132, 93.1803
12824.341860, 77.132, 93.1797
12824.708071, 77.132, 93.1791
12825.074282, 77.133, 93.1785
12825.440493, 77.133, 93.1779
12825.806704, 77.133, 93.1772
12826.172915, 77.134, 93.1766
12826.539126, 77.134, 93.1760
12826.905337, 77.134, 93.1754
12827.271548, 77.135, 93.1748
12827.637759, 77.135, 93.1742
12828.003970, 77.135, 93.1736
12828.370181, 77.135, 93.1730
12828.736391, 77.136, 93.1724
12829.102602, 77.136, 93.1718
12829.468813, 77.136, 93.1711
12829.835024, 77.137, 93.1705
12830.201235, 77.137, 93.1698
12830.567446, 77.137, 93.1692
12830.933657, 77.137, 93.1686
12831.299868, 77.138, 93.1679
12831.666079, 77.138, 93.1672
12832.032290, 77.138, 93.1666
12832.398501, 77.139, 93.1660
12832.764712, 77.139, 93.1653
12833.130923, 77.139, 93.1647
12833.497134, 77.139, 93.1641
12833.863345, 77.140, 93.1635
12834.229556, 77.140, 93.1628
12834.595767, 77.140, 93.1621
12834.961978, 77.141, 93.1615
12835.328189, 77.141, 93.1609
12835.694400, 77.141, 93.1602
12836.060611, 77.142, 93.1595
12836.426822, 77.142, 93.1589
12836.793033, 77.142, 93.1583
12837.159244, 77.142, 93.1577
12837.525455, 77.143, 93.1570
12837.891666, 77.143, 93.1564
12838.257877, 77.143, 93.1558
12838.624088, 77.144, 93.1551
12838.990299, 77.144, 93.1544
12839.356510, 77.144, 93.1538
12839.722721, 77.144, 93.1532
12840.088931, 77.145, 93.1525
12840.455142, 77.145, 93.1519
12840.821353, 77.145, 93.1511
12841.187564, 77.146, 93.1505
12841.553775, 77.146, 93.1498
12841.919986, 77.146, 93.1492
12842.286197, 77.146, 93.1484
12842.652408, 77.147, 93.1478
12843.018619, 77.147, 93.1471
12843.384830, 77.147, 93.1465
12843.751041, 77.148, 93.1458
12844.117252, 77.148, 93.1451
12844.483463, 77.148, 93.1444
12844.849674, 77.149, 93.1438
12845.215885, 77.149, 93.1431
12845.582096, 77.149, 93.1425
12845.948307, 77.149, 93.1417
12846.314518, 77.150, 93.1411
12846.680729, 77.150, 93.1404
12847.046940, 77.150, 93.1398
12847.413151, 77.151, 93.1390
12847.779362, 77.151, 93.1384
12848.145573, 77.151, 93.1377
12848.511784, 77.151, 93.1371
12848.877995, 77.152, 93.1364
12849.244206, 77.152, 93.1357
12849.610417, 77.152, 93.1350
12849.976628, 77.153, 93.1344
12850.342839, 77.153, 93.1337
12850.709050, 77.153, 93.1329
12851.075260, 77.153, 93.1323
12851.441471, 77.154, 93.1316
12851.807682, 77.154, 93.1309
12852.173893, 77.154, 93.1301
12852.540104, 77.155, 93.1295
12852.906315, 77.155, 93.1288
12853.272526, 77.155, 93.1281
12853.638737, 77.155, 93.1273
12854.004948, 77.156, 93.1266
12854.371159, 77.156, 93.1260
12854.737370, 77.156, 93.1252
12855.103581, 77.157, 93.1245
12855.469792, 77.157, 93.1238
12855.836003, 77.157, 93.1232
12856.202214, 77.158, 93.1224
12856.568425, 77.158, 93.1217
12856.934636, 77.158, 93.1210
12857.300847, 77.158, 93.1204
12857.667058, 77.159, 93.1196
12858.033269, 77.159, 93.1189
12858.399480, 77.159, 93.1182
12858.765691, 77.160, 93.1176
12859.131902, 77.160, 93.1168
12859.498113, 77.160, 93.1161
12859.864324, 77.160, 93.1154
12860.230535, 77.161, 93.1147
12860.596746, 77.161, 93.1140
12860.962957, 77.161, 93.1133
12861.329168, 77.162, 93.1125
12861.695379, 77.162, 93.1118
12862.061590, 77.162, 93.1111
12862.427800, 77.162, 93.1104
12862.794011, 77.163, 93.1096
12863.160222, 77.163, 93.1089
12863.526433, 77.163, 93.1082
12863.892644, 77.164, 93.1074
12864.258855, 77.164, 93.1067
12864.625066, 77.164, 93.1060
12864.991277, 77.164, 93.1052
12865.357488, 77.165, 93.1045
12865.723699, 77.165, 93.1038
12866.089910, 77.165, 93.1030
12866.456121, 77.166, 93.1023
12866.822332, 77.166, 93.1016
12867.188543, 77.166, 93.1008
12867.554754, 77.166, 93.1001
12867.920965, 77.167, 93.0994
12868.287176, 77.167, 93.0986
12868.653387, 77.167, 93.0979
12869.019598, 77.168, 93.0972
12869.385809, 77.168, 93.0964
12869.752020, 77.168, 93.0957
12870.118231, 77.169, 93.0950
12870.484442, 77.169, 93.0942
12870.850653, 77.169, 93.0935
12871.216864, 77.169, 93.0928
12871.583075, 77.170, 93.0920
12871.949286, 77.170, 93.0913
12872.315497, 77.170, 93.0905
12872.681708, 77.171, 93.0897
12873.047919, 77.171, 93.0890
12873.414129, 77.171, 93.0883
12873.780340, 77.171, 93.0875
12874.146551, 77.172, 93.0867
12874.512762, 77.172, 93.0859
12874.878973, 77.172, 93.0852
12875.245184, 77.173, 93.0844
12875.611395, 77.173, 93.0836
12875.977606, 77.173, 93.0829
12876.343817, 77.173, 93.0822
12876.710028, 77.174, 93.0814
12877.076239, 77.174, 93.0806
12877.442450, 77.174, 93.0798
12877.808661, 77.175, 93.0791
12878.174872, 77.175, 93.0783
12878.541083, 77.175, 93.0775
12878.907294, 77.175, 93.0768
12879.273505, 77.176, 93.0760
12879.639716, 77.176, 93.0753
12880.005927, 77.176, 93.0745
12880.372138, 77.177, 93.0737
12880.738349, 77.177, 93.0730
12881.104560, 77.177, 93.0722
12881.470771, 77.177, 93.0714
12881.836982, 77.178, 93.0707
12882.203193, 77.178, 93.0699
12882.569404, 77.178, 93.0692
12882.935615, 77.179, 93.0684
12883.301826, 77.179, 93.0676
12883.668037, 77.179, 93.0668
12884.034248, 77.179, 93.0660
12884.400459, 77.180, 93.0652
12884.766669, 77.180, 93.0644
12885.132880, 77.180, 93.0636
12885.499091, 77.181, 93.0628
12885.865302, 77.181, 93.0620
12886.231513, 77.181, 93.0612
12886.597724, 77.181, 93.0604
12886.963935, 77.182, 93.0596
12887.330146, 77.182, 93.0588
