* Measurement data measured by REW V5.20.4
* Source: Dec 16 Filtered
* Format: 
* Dated: Dec 18, 2021 7:00:50 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 111.9 dB
* Note: ; Delay -0.0213 ms (-7.3 mm, -0.29 in) using estimated IR delay relative to Acoustic reference on  L with no timing offset PK       Fc   316.0 Hz  Gain -12.30 dB  Q  5.000 PK       Fc   182.0 Hz  Gain  -9.00 dB  Q 10.000
* Measurement: EQ Dec 16
* Smoothing: 1/3 octave
* Frequency Step: 0.3364563 Hz
* Start Frequency: 50.13199 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
7407.421875, 110.575, 76.7793
7407.758331, 110.575, 76.6855
7408.094788, 110.575, 76.5918
7408.431244, 110.574, 76.4971
7408.767700, 110.574, 76.4033
7409.104156, 110.574, 76.3096
7409.440613, 110.574, 76.2148
7409.777069, 110.573, 76.1211
7410.113525, 110.573, 76.0264
7410.449982, 110.573, 75.9316
7410.786438, 110.572, 75.8369
7411.122894, 110.572, 75.7422
7411.459351, 110.572, 75.6484
7411.795807, 110.571, 75.5527
7412.132263, 110.571, 75.4580
7412.468719, 110.571, 75.3633
7412.805176, 110.571, 75.2686
7413.141632, 110.570, 75.1729
7413.478088, 110.570, 75.0781
7413.814545, 110.570, 74.9824
7414.151001, 110.569, 74.8877
7414.487457, 110.569, 74.7920
7414.823914, 110.569, 74.6963
7415.160370, 110.568, 74.6006
7415.496826, 110.568, 74.5049
7415.833282, 110.568, 74.4092
7416.169739, 110.568, 74.3145
7416.506195, 110.567, 74.2178
7416.842651, 110.567, 74.1221
7417.179108, 110.567, 74.0254
7417.515564, 110.566, 73.9297
7417.852020, 110.566, 73.8330
7418.188477, 110.566, 73.7373
7418.524933, 110.565, 73.6406
7418.861389, 110.565, 73.5439
7419.197845, 110.565, 73.4473
7419.534302, 110.565, 73.3506
7419.870758, 110.564, 73.2539
7420.207214, 110.564, 73.1572
7420.543671, 110.564, 73.0605
7420.880127, 110.563, 72.9629
7421.216583, 110.563, 72.8662
7421.553040, 110.563, 72.7705
7421.889496, 110.562, 72.6719
7422.225952, 110.562, 72.5742
7422.562408, 110.562, 72.4775
7422.898865, 110.562, 72.3799
7423.235321, 110.561, 72.2822
7423.571777, 110.561, 72.1846
7423.908234, 110.561, 72.0869
7424.244690, 110.560, 71.9893
7424.581146, 110.560, 71.8916
7424.917603, 110.560, 71.7930
7425.254059, 110.559, 71.6953
7425.590515, 110.559, 71.5967
7425.926971, 110.559, 71.4990
7426.263428, 110.559, 71.4004
7426.599884, 110.558, 71.3018
7426.936340, 110.558, 71.2051
7427.272797, 110.558, 71.1055
7427.609253, 110.557, 71.0068
7427.945709, 110.557, 70.9082
7428.282166, 110.557, 70.8096
7428.618622, 110.556, 70.7100
7428.955078, 110.556, 70.6113
7429.291534, 110.556, 70.5127
7429.627991, 110.555, 70.4131
7429.964447, 110.555, 70.3135
7430.300903, 110.555, 70.2148
7430.637360, 110.555, 70.1152
7430.973816, 110.554, 70.0156
7431.310272, 110.554, 69.9160
7431.646729, 110.554, 69.8164
7431.983185, 110.553, 69.7158
7432.319641, 110.553, 69.6182
7432.656097, 110.553, 69.5176
7432.992554, 110.552, 69.4170
7433.329010, 110.552, 69.3174
7433.665466, 110.552, 69.2168
7434.001923, 110.552, 69.1172
7434.338379, 110.551, 69.0166
7434.674835, 110.551, 68.9160
7435.011292, 110.551, 68.8164
7435.347748, 110.550, 68.7158
7435.684204, 110.550, 68.6152
7436.020660, 110.550, 68.5137
7436.357117, 110.549, 68.4131
7436.693573, 110.549, 68.3125
7437.030029, 110.549, 68.2109
7437.366486, 110.549, 68.1094
7437.702942, 110.548, 68.0098
7438.039398, 110.548, 67.9082
7438.375854, 110.548, 67.8066
7438.712311, 110.547, 67.7051
7439.048767, 110.547, 67.6035
7439.385223, 110.547, 67.5020
7439.721680, 110.546, 67.4004
7440.058136, 110.546, 67.2988
7440.394592, 110.546, 67.1973
7440.731049, 110.546, 67.0957
7441.067505, 110.545, 66.9932
7441.403961, 110.545, 66.8916
7441.740417, 110.545, 66.7891
7442.076874, 110.544, 66.6865
7442.413330, 110.544, 66.5850
7442.749786, 110.544, 66.4814
7443.086243, 110.543, 66.3809
7443.422699, 110.543, 66.2773
7443.759155, 110.543, 66.1748
7444.095612, 110.543, 66.0713
7444.432068, 110.542, 65.9688
7444.768524, 110.542, 65.8662
7445.104980, 110.542, 65.7627
7445.441437, 110.541, 65.6602
7445.777893, 110.541, 65.5566
7446.114349, 110.541, 65.4531
7446.450806, 110.540, 65.3496
7446.787262, 110.540, 65.2461
7447.123718, 110.540, 65.1426
7447.460175, 110.539, 65.0391
7447.796631, 110.539, 64.9355
7448.133087, 110.539, 64.8311
7448.469543, 110.539, 64.7295
7448.806000, 110.538, 64.6240
7449.142456, 110.538, 64.5205
7449.478912, 110.538, 64.4160
7449.815369, 110.537, 64.3115
7450.151825, 110.537, 64.2070
7450.488281, 110.537, 64.1035
7450.824738, 110.536, 63.9990
7451.161194, 110.536, 63.8945
7451.497650, 110.536, 63.7891
7451.834106, 110.536, 63.6846
7452.170563, 110.535, 63.5801
7452.507019, 110.535, 63.4746
7452.843475, 110.535, 63.3701
7453.179932, 110.534, 63.2646
7453.516388, 110.534, 63.1592
7453.852844, 110.534, 63.0557
7454.189301, 110.533, 62.9492
7454.525757, 110.533, 62.8438
7454.862213, 110.533, 62.7383
7455.198669, 110.533, 62.6328
7455.535126, 110.532, 62.5264
7455.871582, 110.532, 62.4209
7456.208038, 110.532, 62.3154
7456.544495, 110.531, 62.2090
7456.880951, 110.531, 62.1035
7457.217407, 110.531, 61.9971
7457.553864, 110.530, 61.8906
7457.890320, 110.530, 61.7842
7458.226776, 110.530, 61.6777
7458.563232, 110.530, 61.5713
7458.899689, 110.529, 61.4639
7459.236145, 110.529, 61.3594
7459.572601, 110.529, 61.2520
7459.909058, 110.528, 61.1445
7460.245514, 110.528, 61.0381
7460.581970, 110.528, 60.9307
7460.918427, 110.527, 60.8242
7461.254883, 110.527, 60.7168
7461.591339, 110.527, 60.6094
7461.927795, 110.526, 60.5020
7462.264252, 110.526, 60.3945
7462.600708, 110.526, 60.2871
7462.937164, 110.526, 60.1797
7463.273621, 110.525, 60.0713
7463.610077, 110.525, 59.9639
7463.946533, 110.525, 59.8555
7464.282990, 110.524, 59.7471
7464.619446, 110.524, 59.6406
7464.955902, 110.524, 59.5312
7465.292358, 110.523, 59.4229
7465.628815, 110.523, 59.3154
7465.965271, 110.523, 59.2061
7466.301727, 110.523, 59.0977
7466.638184, 110.522, 58.9893
7466.974640, 110.522, 58.8809
7467.311096, 110.522, 58.7715
7467.647552, 110.521, 58.6631
7467.984009, 110.521, 58.5537
7468.320465, 110.521, 58.4453
7468.656921, 110.520, 58.3359
7468.993378, 110.520, 58.2266
7469.329834, 110.520, 58.1172
7469.666290, 110.520, 58.0068
7470.002747, 110.519, 57.8994
7470.339203, 110.519, 57.7891
7470.675659, 110.519, 57.6787
7471.012115, 110.518, 57.5693
7471.348572, 110.518, 57.4590
7471.685028, 110.518, 57.3496
7472.021484, 110.517, 57.2393
7472.357941, 110.517, 57.1289
7472.694397, 110.517, 57.0186
7473.030853, 110.516, 56.9082
7473.367310, 110.516, 56.7979
7473.703766, 110.516, 56.6875
7474.040222, 110.516, 56.5771
7474.376678, 110.515, 56.4658
7474.713135, 110.515, 56.3555
7475.049591, 110.515, 56.2432
7475.386047, 110.514, 56.1348
7475.722504, 110.514, 56.0225
7476.058960, 110.514, 55.9111
7476.395416, 110.513, 55.7998
7476.731873, 110.513, 55.6885
7477.068329, 110.513, 55.5771
7477.404785, 110.513, 55.4658
7477.741241, 110.512, 55.3545
7478.077698, 110.512, 55.2422
7478.414154, 110.512, 55.1309
7478.750610, 110.511, 55.0186
7479.087067, 110.511, 54.9072
7479.423523, 110.511, 54.7949
7479.759979, 110.510, 54.6826
7480.096436, 110.510, 54.5703
7480.432892, 110.510, 54.4570
7480.769348, 110.510, 54.3467
7481.105804, 110.509, 54.2334
7481.442261, 110.509, 54.1201
7481.778717, 110.509, 54.0078
7482.115173, 110.508, 53.8945
7482.451630, 110.508, 53.7822
7482.788086, 110.508, 53.6689
7483.124542, 110.507, 53.5557
7483.460999, 110.507, 53.4424
7483.797455, 110.507, 53.3291
7484.133911, 110.506, 53.2158
7484.470367, 110.506, 53.1025
7484.806824, 110.506, 52.9893
7485.143280, 110.506, 52.8750
7485.479736, 110.505, 52.7617
7485.816193, 110.505, 52.6465
7486.152649, 110.505, 52.5352
7486.489105, 110.504, 52.4199
7486.825562, 110.504, 52.3057
7487.162018, 110.504, 52.1914
7487.498474, 110.503, 52.0771
7487.834930, 110.503, 51.9629
7488.171387, 110.503, 51.8486
7488.507843, 110.503, 51.7334
7488.844299, 110.502, 51.6191
7489.180756, 110.502, 51.5039
7489.517212, 110.502, 51.3896
7489.853668, 110.501, 51.2744
7490.190125, 110.501, 51.1592
7490.526581, 110.501, 51.0439
7490.863037, 110.500, 50.9287
7491.199493, 110.500, 50.8125
7491.535950, 110.500, 50.6992
7491.872406, 110.499, 50.5830
7492.208862, 110.499, 50.4668
7492.545319, 110.499, 50.3516
7492.881775, 110.499, 50.2354
7493.218231, 110.498, 50.1201
7493.554688, 110.498, 50.0039
7493.891144, 110.498, 49.8877
7494.227600, 110.497, 49.7715
7494.564056, 110.497, 49.6553
7494.900513, 110.497, 49.5391
7495.236969, 110.496, 49.4219
7495.573425, 110.496, 49.3057
7495.909882, 110.496, 49.1904
7496.246338, 110.496, 49.0723
7496.582794, 110.495, 48.9541
7496.919250, 110.495, 48.8398
7497.255707, 110.495, 48.7217
7497.592163, 110.494, 48.6045
7497.928619, 110.494, 48.4873
7498.265076, 110.494, 48.3701
7498.601532, 110.493, 48.2520
7498.937988, 110.493, 48.1348
7499.274445, 110.493, 48.0176
7499.610901, 110.492, 47.8994
7499.947357, 110.492, 47.7812
7500.283813, 110.492, 47.6641
7500.620270, 110.492, 47.5459
7500.956726, 110.491, 47.4277
7501.293182, 110.491, 47.3105
7501.629639, 110.491, 47.1914
7501.966095, 110.490, 47.0723
7502.302551, 110.490, 46.9551
7502.639008, 110.490, 46.8359
7502.975464, 110.489, 46.7168
7503.311920, 110.489, 46.5986
7503.648376, 110.489, 46.4795
7503.984833, 110.489, 46.3604
7504.321289, 110.488, 46.2412
7504.657745, 110.488, 46.1221
7504.994202, 110.488, 46.0029
7505.330658, 110.487, 45.8838
7505.667114, 110.487, 45.7646
7506.003571, 110.487, 45.6445
7506.340027, 110.486, 45.5254
7506.676483, 110.486, 45.4062
7507.012939, 110.486, 45.2852
7507.349396, 110.485, 45.1650
7507.685852, 110.485, 45.0469
7508.022308, 110.485, 44.9258
7508.358765, 110.485, 44.8057
7508.695221, 110.484, 44.6846
7509.031677, 110.484, 44.5645
7509.368134, 110.484, 44.4443
7509.704590, 110.483, 44.3232
7510.041046, 110.483, 44.2031
7510.377502, 110.483, 44.0820
7510.713959, 110.482, 43.9609
7511.050415, 110.482, 43.8398
7511.386871, 110.482, 43.7188
7511.723328, 110.482, 43.5977
7512.059784, 110.481, 43.4775
7512.396240, 110.481, 43.3545
7512.732697, 110.481, 43.2324
7513.069153, 110.480, 43.1133
7513.405609, 110.480, 42.9902
7513.742065, 110.480, 42.8682
7514.078522, 110.479, 42.7461
7514.414978, 110.479, 42.6250
7514.751434, 110.479, 42.5029
7515.087891, 110.478, 42.3799
7515.424347, 110.478, 42.2578
7515.760803, 110.478, 42.1357
7516.097260, 110.478, 42.0127
7516.433716, 110.477, 41.8906
7516.770172, 110.477, 41.7676
7517.106628, 110.477, 41.6455
7517.443085, 110.476, 41.5234
7517.779541, 110.476, 41.3994
7518.115997, 110.476, 41.2754
7518.452454, 110.475, 41.1543
7518.788910, 110.475, 41.0293
7519.125366, 110.475, 40.9062
7519.461823, 110.474, 40.7832
7519.798279, 110.474, 40.6592
7520.134735, 110.474, 40.5352
7520.471191, 110.474, 40.4121
7520.807648, 110.473, 40.2881
7521.144104, 110.473, 40.1641
7521.480560, 110.473, 40.0400
7521.817017, 110.472, 39.9160
7522.153473, 110.472, 39.7910
7522.489929, 110.472, 39.6670
7522.826385, 110.471, 39.5439
7523.162842, 110.471, 39.4180
7523.499298, 110.471, 39.2920
7523.835754, 110.471, 39.1699
7524.172211, 110.470, 39.0439
7524.508667, 110.470, 38.9189
7524.845123, 110.470, 38.7939
7525.181580, 110.469, 38.6689
7525.518036, 110.469, 38.5430
7525.854492, 110.469, 38.4180
7526.190948, 110.468, 38.2920
7526.527405, 110.468, 38.1670
7526.863861, 110.468, 38.0410
7527.200317, 110.467, 37.9150
7527.536774, 110.467, 37.7891
7527.873230, 110.467, 37.6631
7528.209686, 110.467, 37.5381
7528.546143, 110.466, 37.4111
7528.882599, 110.466, 37.2842
7529.219055, 110.466, 37.1592
7529.555511, 110.465, 37.0322
7529.891968, 110.465, 36.9053
7530.228424, 110.465, 36.7783
7530.564880, 110.464, 36.6523
7530.901337, 110.464, 36.5254
7531.237793, 110.464, 36.3984
7531.574249, 110.463, 36.2715
7531.910706, 110.463, 36.1436
7532.247162, 110.463, 36.0166
7532.583618, 110.463, 35.8887
7532.920074, 110.462, 35.7617
7533.256531, 110.462, 35.6338
7533.592987, 110.462, 35.5068
7533.929443, 110.461, 35.3789
7534.265900, 110.461, 35.2500
7534.602356, 110.461, 35.1230
7534.938812, 110.460, 34.9941
7535.275269, 110.460, 34.8662
7535.611725, 110.460, 34.7383
7535.948181, 110.459, 34.6094
7536.284637, 110.459, 34.4805
7536.621094, 110.459, 34.3525
7536.957550, 110.459, 34.2236
7537.294006, 110.458, 34.0947
7537.630463, 110.458, 33.9658
7537.966919, 110.458, 33.8369
7538.303375, 110.457, 33.7070
7538.639832, 110.457, 33.5781
7538.976288, 110.457, 33.4502
7539.312744, 110.456, 33.3193
7539.649200, 110.456, 33.1885
7539.985657, 110.456, 33.0615
7540.322113, 110.455, 32.9307
7540.658569, 110.455, 32.8008
7540.995026, 110.455, 32.6709
7541.331482, 110.455, 32.5400
7541.667938, 110.454, 32.4102
7542.004395, 110.454, 32.2803
7542.340851, 110.454, 32.1494
7542.677307, 110.453, 32.0195
7543.013763, 110.453, 31.8887
7543.350220, 110.453, 31.7578
7543.686676, 110.452, 31.6270
7544.023132, 110.452, 31.4961
7544.359589, 110.452, 31.3662
7544.696045, 110.451, 31.2344
7545.032501, 110.451, 31.1016
7545.368958, 110.451, 30.9727
7545.705414, 110.451, 30.8398
7546.041870, 110.450, 30.7080
7546.378326, 110.450, 30.5771
7546.714783, 110.450, 30.4453
7547.051239, 110.449, 30.3135
7547.387695, 110.449, 30.1807
7547.724152, 110.449, 30.0488
7548.060608, 110.448, 29.9170
7548.397064, 110.448, 29.7842
7548.733521, 110.448, 29.6523
7549.069977, 110.447, 29.5195
7549.406433, 110.447, 29.3867
7549.742889, 110.447, 29.2559
7550.079346, 110.447, 29.1221
7550.415802, 110.446, 28.9873
7550.752258, 110.446, 28.8564
7551.088715, 110.446, 28.7227
7551.425171, 110.445, 28.5889
7551.761627, 110.445, 28.4561
7552.098083, 110.445, 28.3223
7552.434540, 110.444, 28.1895
7552.770996, 110.444, 28.0557
7553.107452, 110.444, 27.9219
7553.443909, 110.443, 27.7881
7553.780365, 110.443, 27.6533
7554.116821, 110.443, 27.5195
7554.453278, 110.443, 27.3857
7554.789734, 110.442, 27.2510
7555.126190, 110.442, 27.1182
7555.462646, 110.442, 26.9824
7555.799103, 110.441, 26.8467
7556.135559, 110.441, 26.7139
7556.472015, 110.441, 26.5781
7556.808472, 110.440, 26.4434
7557.144928, 110.440, 26.3086
7557.481384, 110.440, 26.1729
7557.817841, 110.439, 26.0381
7558.154297, 110.439, 25.9023
7558.490753, 110.439, 25.7666
7558.827209, 110.439, 25.6318
7559.163666, 110.438, 25.4961
7559.500122, 110.438, 25.3604
7559.836578, 110.438, 25.2236
7560.173035, 110.437, 25.0879
7560.509491, 110.437, 24.9531
7560.845947, 110.437, 24.8154
7561.182404, 110.436, 24.6787
7561.518860, 110.436, 24.5439
7561.855316, 110.436, 24.4062
7562.191772, 110.435, 24.2695
7562.528229, 110.435, 24.1328
7562.864685, 110.435, 23.9961
7563.201141, 110.435, 23.8594
7563.537598, 110.434, 23.7217
7563.874054, 110.434, 23.5850
7564.210510, 110.434, 23.4473
7564.546967, 110.433, 23.3105
7564.883423, 110.433, 23.1729
7565.219879, 110.433, 23.0352
7565.556335, 110.432, 22.8975
7565.892792, 110.432, 22.7607
7566.229248, 110.432, 22.6211
7566.565704, 110.431, 22.4824
7566.902161, 110.431, 22.3457
7567.238617, 110.431, 22.2070
7567.575073, 110.431, 22.0684
7567.911530, 110.430, 21.9297
7568.247986, 110.430, 21.7910
7568.584442, 110.430, 21.6523
7568.920898, 110.429, 21.5137
7569.257355, 110.429, 21.3750
7569.593811, 110.429, 21.2363
7569.930267, 110.428, 21.0967
7570.266724, 110.428, 20.9570
7570.603180, 110.428, 20.8184
7570.939636, 110.427, 20.6787
7571.276093, 110.427, 20.5400
7571.612549, 110.427, 20.3994
7571.949005, 110.426, 20.2588
7572.285461, 110.426, 20.1201
7572.621918, 110.426, 19.9795
7572.958374, 110.426, 19.8398
7573.294830, 110.425, 19.6992
7573.631287, 110.425, 19.5586
7573.967743, 110.425, 19.4180
7574.304199, 110.424, 19.2773
7574.640656, 110.424, 19.1367
7574.977112, 110.424, 18.9961
7575.313568, 110.423, 18.8555
7575.650024, 110.423, 18.7139
7575.986481, 110.423, 18.5732
7576.322937, 110.422, 18.4316
7576.659393, 110.422, 18.2910
7576.995850, 110.422, 18.1494
7577.332306, 110.422, 18.0068
7577.668762, 110.421, 17.8672
7578.005219, 110.421, 17.7236
7578.341675, 110.421, 17.5820
7578.678131, 110.420, 17.4404
7579.014587, 110.420, 17.2979
7579.351044, 110.420, 17.1553
7579.687500, 110.419, 17.0137
7580.023956, 110.419, 16.8711
7580.360413, 110.419, 16.7285
7580.696869, 110.418, 16.5859
7581.033325, 110.418, 16.4424
7581.369781, 110.418, 16.2998
7581.706238, 110.418, 16.1562
7582.042694, 110.417, 16.0146
7582.379150, 110.417, 15.8701
7582.715607, 110.417, 15.7256
7583.052063, 110.416, 15.5840
7583.388519, 110.416, 15.4395
7583.724976, 110.416, 15.2959
7584.061432, 110.415, 15.1523
7584.397888, 110.415, 15.0088
7584.734344, 110.415, 14.8643
7585.070801, 110.414, 14.7197
7585.407257, 110.414, 14.5762
7585.743713, 110.414, 14.4316
7586.080170, 110.413, 14.2871
7586.416626, 110.413, 14.1426
7586.753082, 110.413, 13.9980
7587.089539, 110.413, 13.8525
7587.425995, 110.412, 13.7090
7587.762451, 110.412, 13.5625
7588.098907, 110.412, 13.4170
7588.435364, 110.411, 13.2725
7588.771820, 110.411, 13.1270
7589.108276, 110.411, 12.9814
7589.444733, 110.410, 12.8359
7589.781189, 110.410, 12.6904
7590.117645, 110.410, 12.5439
7590.454102, 110.409, 12.3984
7590.790558, 110.409, 12.2520
7591.127014, 110.409, 12.1064
7591.463470, 110.408, 11.9600
7591.799927, 110.408, 11.8135
7592.136383, 110.408, 11.6670
7592.472839, 110.408, 11.5205
7592.809296, 110.407, 11.3740
7593.145752, 110.407, 11.2266
7593.482208, 110.407, 11.0781
7593.818665, 110.406, 10.9326
7594.155121, 110.406, 10.7852
7594.491577, 110.406, 10.6377
7594.828033, 110.405, 10.4902
7595.164490, 110.405, 10.3428
7595.500946, 110.405, 10.1953
7595.837402, 110.404, 10.0469
7596.173859, 110.404, 9.8994
7596.510315, 110.404, 9.7510
7596.846771, 110.403, 9.6035
7597.183228, 110.403, 9.4551
7597.519684, 110.403, 9.3066
7597.856140, 110.403, 9.1582
7598.192596, 110.402, 9.0107
7598.529053, 110.402, 8.8604
7598.865509, 110.402, 8.7109
7599.201965, 110.401, 8.5625
7599.538422, 110.401, 8.4141
7599.874878, 110.401, 8.2646
7600.211334, 110.400, 8.1152
7600.547791, 110.400, 7.9658
7600.884247, 110.400, 7.8164
7601.220703, 110.399, 7.6670
7601.557159, 110.399, 7.5166
7601.893616, 110.399, 7.3672
7602.230072, 110.399, 7.2168
7602.566528, 110.398, 7.0664
7602.902985, 110.398, 6.9170
7603.239441, 110.398, 6.7666
7603.575897, 110.397, 6.6172
7603.912354, 110.397, 6.4648
7604.248810, 110.397, 6.3135
7604.585266, 110.396, 6.1641
7604.921722, 110.396, 6.0127
7605.258179, 110.396, 5.8613
7605.594635, 110.395, 5.7109
7605.931091, 110.395, 5.5596
7606.267548, 110.395, 5.4082
7606.604004, 110.394, 5.2568
7606.940460, 110.394, 5.1045
7607.276917, 110.394, 4.9531
7607.613373, 110.394, 4.8008
7607.949829, 110.393, 4.6494
7608.286285, 110.393, 4.4971
7608.622742, 110.393, 4.3447
7608.959198, 110.392, 4.1934
7609.295654, 110.392, 4.0400
7609.632111, 110.392, 3.8867
7609.968567, 110.391, 3.7344
7610.305023, 110.391, 3.5820
7610.641479, 110.391, 3.4287
7610.977936, 110.390, 3.2764
7611.314392, 110.390, 3.1230
7611.650848, 110.390, 2.9697
7611.987305, 110.389, 2.8164
7612.323761, 110.389, 2.6621
7612.660217, 110.389, 2.5088
7612.996674, 110.388, 2.3555
7613.333130, 110.388, 2.2012
7613.669586, 110.388, 2.0469
7614.006042, 110.388, 1.8936
7614.342499, 110.387, 1.7402
7614.678955, 110.387, 1.5850
7615.015411, 110.387, 1.4287
7615.351868, 110.386, 1.2754
7615.688324, 110.386, 1.1211
7616.024780, 110.386, 0.9658
7616.361237, 110.385, 0.8115
7616.697693, 110.385, 0.6562
7617.034149, 110.385, 0.5010
7617.370605, 110.384, 0.3457
7617.707062, 110.384, 0.1904
7618.043518, 110.384, 0.0342
7618.379974, 110.383, -0.1211
7618.716431, 110.383, -0.2773
7619.052887, 110.383, -0.4326
7619.389343, 110.383, -0.5889
7619.725800, 110.382, -0.7441
7620.062256, 110.382, -0.9014
7620.398712, 110.382, -1.0586
7620.735168, 110.381, -1.2139
7621.071625, 110.381, -1.3711
7621.408081, 110.381, -1.5273
7621.744537, 110.380, -1.6846
7622.080994, 110.380, -1.8418
7622.417450, 110.380, -1.9980
7622.753906, 110.379, -2.1553
7623.090363, 110.379, -2.3135
7623.426819, 110.379, -2.4707
7623.763275, 110.378, -2.6279
7624.099731, 110.378, -2.7861
7624.436188, 110.378, -2.9434
7624.772644, 110.377, -3.1016
7625.109100, 110.377, -3.2588
7625.445557, 110.377, -3.4180
7625.782013, 110.377, -3.5771
7626.118469, 110.376, -3.7344
7626.454926, 110.376, -3.8936
7626.791382, 110.376, -4.0518
7627.127838, 110.375, -4.2109
7627.464294, 110.375, -4.3691
7627.800751, 110.375, -4.5283
7628.137207, 110.374, -4.6875
7628.473663, 110.374, -4.8467
7628.810120, 110.374, -5.0068
7629.146576, 110.373, -5.1660
7629.483032, 110.373, -5.3262
7629.819489, 110.373, -5.4854
7630.155945, 110.372, -5.6455
7630.492401, 110.372, -5.8047
7630.828857, 110.372, -5.9658
7631.165314, 110.372, -6.1270
7631.501770, 110.371, -6.2861
7631.838226, 110.371, -6.4463
7632.174683, 110.371, -6.6074
7632.511139, 110.370, -6.7686
7632.847595, 110.370, -6.9287
7633.184052, 110.370, -7.0898
7633.520508, 110.369, -7.2510
7633.856964, 110.369, -7.4121
7634.193420, 110.369, -7.5742
7634.529877, 110.368, -7.7354
7634.866333, 110.368, -7.8965
7635.202789, 110.368, -8.0586
7635.539246, 110.367, -8.2207
7635.875702, 110.367, -8.3818
7636.212158, 110.367, -8.5449
7636.548615, 110.366, -8.7080
7636.885071, 110.366, -8.8691
7637.221527, 110.366, -9.0312
7637.557983, 110.366, -9.1943
7637.894440, 110.365, -9.3574
7638.230896, 110.365, -9.5195
7638.567352, 110.365, -9.6826
7638.903809, 110.364, -9.8457
7639.240265, 110.364, -10.0088
7639.576721, 110.364, -10.1729
7639.913177, 110.363, -10.3359
7640.249634, 110.363, -10.5000
7640.586090, 110.363, -10.6631
7640.922546, 110.362, -10.8271
7641.259003, 110.362, -10.9902
7641.595459, 110.362, -11.1553
7641.931915, 110.361, -11.3203
7642.268372, 110.361, -11.4834
7642.604828, 110.361, -11.6484
7642.941284, 110.360, -11.8125
7643.277740, 110.360, -11.9775
7643.614197, 110.360, -12.1426
7643.950653, 110.359, -12.3076
7644.287109, 110.359, -12.4727
7644.623566, 110.359, -12.6377
7644.960022, 110.359, -12.8027
7645.296478, 110.358, -12.9688
7645.632935, 110.358, -13.1338
7645.969391, 110.358, -13.2998
7646.305847, 110.357, -13.4658
7646.642303, 110.357, -13.6309
7646.978760, 110.357, -13.7979
7647.315216, 110.356, -13.9648
7647.651672, 110.356, -14.1309
7647.988129, 110.356, -14.2969
7648.324585, 110.355, -14.4639
7648.661041, 110.355, -14.6309
7648.997498, 110.355, -14.7969
7649.333954, 110.354, -14.9639
7649.670410, 110.354, -15.1309
7650.006866, 110.354, -15.2988
7650.343323, 110.353, -15.4658
7650.679779, 110.353, -15.6338
7651.016235, 110.353, -15.8008
7651.352692, 110.353, -15.9688
7651.689148, 110.352, -16.1367
7652.025604, 110.352, -16.3037
7652.362061, 110.352, -16.4727
7652.698517, 110.351, -16.6416
7653.034973, 110.351, -16.8096
7653.371429, 110.351, -16.9775
7653.707886, 110.350, -17.1465
7654.044342, 110.350, -17.3154
7654.380798, 110.350, -17.4844
7654.717255, 110.349, -17.6533
7655.053711, 110.349, -17.8223
7655.390167, 110.349, -17.9922
7655.726624, 110.348, -18.1611
7656.063080, 110.348, -18.3311
7656.399536, 110.348, -18.5000
7656.735992, 110.347, -18.6699
7657.072449, 110.347, -18.8398
7657.408905, 110.347, -19.0088
7657.745361, 110.346, -19.1807
7658.081818, 110.346, -19.3516
7658.418274, 110.346, -19.5215
7658.754730, 110.346, -19.6914
7659.091187, 110.345, -19.8623
7659.427643, 110.345, -20.0332
7659.764099, 110.345, -20.2041
7660.100555, 110.344, -20.3750
7660.437012, 110.344, -20.5459
7660.773468, 110.344, -20.7178
7661.109924, 110.343, -20.8887
7661.446381, 110.343, -21.0605
7661.782837, 110.343, -21.2324
7662.119293, 110.342, -21.4043
7662.455750, 110.342, -21.5762
7662.792206, 110.342, -21.7471
7663.128662, 110.341, -21.9209
7663.465118, 110.341, -22.0938
7663.801575, 110.341, -22.2656
7664.138031, 110.340, -22.4385
7664.474487, 110.340, -22.6113
7664.810944, 110.340, -22.7842
7665.147400, 110.339, -22.9570
7665.483856, 110.339, -23.1299
7665.820312, 110.339, -23.3037
7666.156769, 110.339, -23.4766
7666.493225, 110.338, -23.6504
7666.829681, 110.338, -23.8242
7667.166138, 110.338, -23.9980
7667.502594, 110.337, -24.1719
7667.839050, 110.337, -24.3457
7668.175507, 110.337, -24.5186
7668.511963, 110.336, -24.6943
7668.848419, 110.336, -24.8691
7669.184875, 110.336, -25.0430
7669.521332, 110.335, -25.2178
7669.857788, 110.335, -25.3926
7670.194244, 110.335, -25.5674
7670.530701, 110.334, -25.7432
7670.867157, 110.334, -25.9180
7671.203613, 110.334, -26.0938
7671.540070, 110.333, -26.2686
7671.876526, 110.333, -26.4443
7672.212982, 110.333, -26.6201
7672.549438, 110.332, -26.7959
7672.885895, 110.332, -26.9727
7673.222351, 110.332, -27.1484
7673.558807, 110.331, -27.3242
7673.895264, 110.331, -27.5010
7674.231720, 110.331, -27.6787
7674.568176, 110.331, -27.8545
7674.904633, 110.330, -28.0312
7675.241089, 110.330, -28.2080
7675.577545, 110.330, -28.3848
7675.914001, 110.329, -28.5625
7676.250458, 110.329, -28.7402
7676.586914, 110.329, -28.9170
7676.923370, 110.328, -29.0947
7677.259827, 110.328, -29.2725
7677.596283, 110.328, -29.4502
